report_text,label
Plante potagère cultivée pour sa bulbe comestible par l'homme sous forme de légume du même nom. Plusieurs variétés d'oignons existent.,0
"Ensemble de plantes cultivées pour leurs fruits ou leurs graines riches en matières grasses (lipides). De ces fruits et graines sont extrait une huile à usage alimentaire humaine, alimentaire animal ou industriel. Les résidus de l'extraction constituent les tourteaux utilisés pour l'alimentation animale.",0
arbre fruitier à noyau cultivé pour son fruit l'olive. arbre également utilisé comme ornement dans les jardins.,0
agrume cultivé pour son fruit comestible l'orange.,0
Plante cultivée pour ses grains comestibles par l'homme sous forme de malt. Le grain et la tige est aussi utilisée pour l'alimentation animal.,0
Orge dont l'épi comporte deux rangées de grains.,0
"orge à deux rangs semé avant le 1er février, principalement à l'automne.",0
"Orge à deux rangs semé après le 1er février, principalement de mars à mai.",0
"orge semé avant le 1er février, principalement à l'automne",0
"Orge semé après le 1er février, principalement de mars à mai. Orge de printemps est toujours à deux rangs.",0
Orge dont l'épi comporte six rangées de grains.,0
"orge à six rangs semé avant le 1er février, principalement à l'automne.",0
agrume cultivé pour son fruit le pamplemousse. Le pamplemousse est consommé plutot comme fruit confit à cause de son gout acidulé et amer. Ne pas confondre avec le pomelo consommé en frais.,0
Plante cultivée pour son fruit comestible par l'homme. Agreste catégorie la pastèque dans les légumes.,0
arbre fruitier à noyau cultivé pour son fruit la pêche. Il existe plusieurs variétés de pêches.,0
Plante cultivée pour ses feuilles comestibles par l'homme sous forme de plante aromatique: le persil. Il existe plusieurs variétés de persil.,0
les petits fruits contiennent tous les arbres baies plus les fraisiers. A noter que le kiwi est aussi une baie.,0
Plante cultivée pour ses graines comestibles par l'homme sous forme de légume frais: les petits pois,0
Arbre cultivée pour son fruit à coques la pistache. La pistache riche en protéines est comestible par l'homme sous forme grillées ou de fruits secs.,0
Ensemble de plantes cultivées pour les aromates contenus dans leur tissu et comestibles par l'homme sous forme d'épices ou d'aromates. Les aromates et les épices sont utilisés en art culinaire pour relever le goût des aliments. Ils sont utilisés aussi dans la fabrication des boissons.,0
Plante riche en fibre utilisée et transformée par l'industrie pour la fabrication du textile,0
Ensemble de plantes cultivées pour leur propriété médicinale et utilisée dans l'industrie.,0
Ensemble de plantes cultivées pour l'industrie de la parfumerie. On extrait de ces plantes des produits odorants et des huiles essentielles.,0
"Plante potagère cultivée pour sa tige, ses feuilles et sa bulbe consommées sous forme de légume du même nom.",0
arbre fruitier cultivé pour son fruit à pépins la poire.,0
Ensemble de plantes cultivées pour leurs graines et leurs gousses comestibles par l'homme sous forme de légumes. Les graines sont utilisées en alimentation animale. La plante entière est aussi utilisée comme fourrage en alimentation animale.,0
Plante cultivée pour ses graines riches en protéines comestibles par l'homme sous forme de légumes secs ou de farine.,0
Pois utilisé plante entière comme fourrage vert ou ensilage pour l'alimentation animale.,0
pois protéagineux semés avant le mois de février,0
"Plante cultivée pour ses gousses et ses graines comestibles par l'homme sous forme de légume frais (petits pois,  pois mangetout) ou de légume sec (pois cassés), Les fanes peuvent être utilisées en alimentation animale.",0
pois protéagineux semé après le mois de février,0
Plante cultivée pour leurs graines utilisée pour l'alimentation animale. Les fanes sont aussi utilisées en alimentation animale.,0
Plante cultivée pour ses graines comestibles par l'homme sous forme de légumes secs les pois cassés,0
Plante cultivée pour son fruit comestible par l'homme sous forme de légume du même nom,0
agrume cultivé pour son fruit du même nom le pomelo. Ce fruit est vendu sous le nom de pamplemousse. Le pomelo au contraire du pamplemousse est consommé en frais.,0
Plante cultivée pour ses tubercules comestibles par l'homme sous forme de légume. Les tubercules sont aussi utilisées en industrie. Les tubercules sont aussi utilisées en alimentation animale,0
Plante potagère cultivée pour sa tubercule comestible par l'homme sous forme de légume.,0
Plante cultivée pour sa tubercule utilisée en industrie pour son amidon.,0
arbre fruitier cultivé pour son fruit à pépin la pomme. Il existe plusieurs variétés de pommes.,0
surface peuplée de végétaux utilisés exclusivement pour l'alimentation animale. Ces surfaces peuvent être paturées ou fauchées. En fonction du type de végétaux présent dans les prairies et de la durée de vie de la prairie il existe plusieurs types de prairies.,0
"prairie ensemencée exclusivement de légumineuses fourragères. Prairie fauchée. Prairie d'une durée de vie inférieure à 10 ans et supérieure à 1 an, en moyenne 5 ans",0
"Prairie ensemencée et composée de légumineuses fourragères et de graminée fourragère. Prairie utilisée en fauche ou en pâture produisant du foin et de l'ensilage. Prairie d'une durée de vie de 0 à 5 ans, donnant lieu a au plus 6 récoltes.",0
Ensemble de plantes cultivées pour leur graines riches en protides et en protéines. Elles sont principalement destinées à l'alimentation animale. Certaines plantes sont aussi cultivées pour leurs graines comestibles par l'homme sous forme de légumes secs.,0
arbre fruitier à noyau cultivé pour son fruit la prune. Il existe différentes variétés de prune.,0
arbre tropical cultivé pour son fruit la quenette. Il existe plusieurs dénominations pour ce fruit.,0
"choux, racines ou tubercules cultivés pour être utilisés en alimentation animale comme fourrage. La distinction entre RTF et fourrage annuel n'est pas claire. Quand la plante entière est utilisée comme fourrage elle est classée dans fourrage annuel. (à vérifier)",0
Plante potagère cultivée pour sa tige souterraine (hypocotyle) comestible par l'homme sous forme de légume du même nom. Plusieurs variétés de radis existent.,0
arbre fruitier à noyau cultivé pour son fruit du même nom: le ramboutan aussi appelé litchi velu.,0
Plante cultivée pour ses graines riches en lipides. Huile de ricin a de nombreux usages industriels. Les feuilles de ricin ont des propriétés médicinales.,0
Plante cultivée pour ses grains comestibles par l'homme sous forme de riz de farine. Il est aussi utilisé pour la fabrication de boisson fermentée. Il existe plusieurs variétés de riz,0
Ensemble de plantes potagères cultivées pour leurs feuilles comestible par l'homme sous forme du légume la salade. Les plantes non représentées directement par un individu skos sont à considérer comme membre de cet ensemble générique.,0
Plante cultivée pour ses grains comestibles par l'homme sous forme de farine. La tige est aussi utilisée en alimentation animale sous forme de paille. Il existe plusieurs variétés de blé noir.,0
Plante potagère cultivée pour sa racine comestible par l'homme sous forme de légume: le salsifi.,0
Plante cultivée pour ses grains comestibles par l'homme sous forme de céréale ou de farine. Le grain est aussi utilisé en alimentation animale. La tige est utilisée en alimentation animale sous forme de paille.,0
seigle semé avant le 15 février,0
seigle semé après le 15 février,0
Ensemble de plantes cultivées pour produire des semences.,0
"Plante cultivée pour ses graines riches en lipides, comestibles par l'homme sous forme d'huile ou de graines grillées.",0
Terme ambigus. Ce nom est utilisé pour deux types de plantes différentes: le soja et l'haricot mungo.,0
Plante cultivée pour sa richesse en protéines et en lipides. La plante entière est utilisée en alimentation animale comme fourrage.,0
Plante cultivée pour ses graines riche en lipides et en protéines comestibles par l'homme sous forme d'huile de soja. Le tourteau et la farine de soja sont utilisés en alimentation animale. Il existe plusieurs variétés de soja.,0
Plante cultivée pour ses graines germées comestibles par l'homme sous forme de légume les pousses de soje ou germes de soja.,0
Plante cultivée pour ses grains comestibles par l'homme sous forme de céréales ou de farine. La plante est aussi utilisée comme fourrage en alimentation animale.,0
Plante utilisée comme fourrage en alimentation animale.,0
Plante cultivée pour ses grains comestibles par l'homme sous forme de céréales ou de farine.,0
Prairie existante depuis plus de 10 ans utilisée en fauche ou en pâture.,0
Plante cultivée pour ses feuilles utilisées en industrie pour la fabrication de tabac. Il existe plusieurs variétés de tabac,0
agrume cultivé pour son fruit du même nom tangor.,0
Plante potagère cultivée pour son fruit comestible par l'homme sous forme de légume du même nom.,0
Plante cultivée pour ses graïnes comestibles par l'homme sous forme d'huile de tournesol. Son tourteau est utilisé  pour l'alimentation animale.,0
Plante cultivée pour ses graines comestibles par l'homme sous forme d'huile de tournesol. Son tourteau est utilisée en alimentation animale. La plante entière est utilisé en alimentation animale comme fourrage consommé en vert.,0
Plante cultivée pour sa richesse en lipide. La plante entière est utilisée en alimentation animale comme fourrage consommé en vert.,0
Plante cultivée pour l'alimentation animale et utilisée comme fourrage dans la création de prairie,0
Plante utilisée comme fourrage pour la création de prairies artificielles,0
Plante cultivée pour l'alimentation animale comme fourrage. Elle est aussi utilisée dans la création de prairies artificielles.,0
Plante utilisée comme fourrage pour la création de prairies artificielles et temporaires,0
Plante cultivée pour ses grains. Les grains et la tige sous utilisés dans l'alimentation animale  comme fourrage.,0
triticale semé avant le 15 février,0
triticale semé après le 15 février,0
Plante tropicale cultivée pour son fruit comestible par l'homme sous forme de plante aromatique:  la gousse de vanille. Les gousses sont aussi utilisées dans la parfumerie sous forme d'extrait.,0
"Plante cultivée pour sa richesse en protéine, utilisée en alimentation animale comme fourrage consommé en vert, fourrage vert, fourrage ensilé. Il existe plusieurs variétés de vesce. Les vesces sont de la même famille que les féveroles. La vesce est aussi utilisée comme engrais vert.",0
Ensemble de plantes cultivées pour leur racine utilisé dans la parfumerie sous forme d'essence.,0
arbuste cultivé pour son fruit le raisin,0
vigne cultivée pour la fabrication du vin,0
vigne utilisée pour le raisin de table,0
Surface sur laquelle pousse des végétaux. Ces surfaces ne sont pas associées à une entreprise agricole. Les végétaux ne sont pas utilisés comme produit de l'agriculture.,0
"la laitue romaine (ou chicons) : à longues feuilles dressées et à grosses nervures. Les principales variétés sont : Grise maraîchère, Verte maraîchère, Blonde maraîchère, Green tower, ... ; Source Agreste Statistique Agricole Annuelle: présentation générale",0
Lavande (Lavandula augustifolia Mill.) Source Agreste Statistique Agricole Annuelle: présentation générale,0
lavandin (Lavandula X intermedia Loisel.) Source Agreste Statistique Agricole Annuelle: présentation générale,0
"Légumes à cosse d’origine tropicale . Ce poste regroupe entre autres : ambrevade ou pois d’Angole (Cajanus cajan L.), ambérique ou haricot mungo (Vigna radiata L.), voème ou dolique mongette (Vigna catjang ou Vigna unguiculata), ...Source Agreste Statistique Agricole Annuelle: présentation générale",0
"La Lentille cultivée, la Lentille comestible ou la Lentille (Lens culinaris Medik., 1787) est une espèce de plantes dicotylédones appartenant à la famille des Fabaceae (les légumineuses). Cette plante annuelle est largement cultivée pour ses graines comestibles riches en protéines. Les fruits sont des gousses renfermant deux graines rondes aplaties. Les lentilles font partie des légumes secs appréciés en Europe même si la production mondiale est faible : 2 800 000 tonnes par an1. En France, la Lentille Verte du Puy bénéficie d'une AOC. Comme l'attestent de nombreux témoignages, en plus de l'épisode d'Ésaü dans la Genèse, la consommation des lentilles remonte à la naissance de l'agriculture en Mésopotamie. [...] La paille des lentilles est aussi utilisée, comme aliment de qualité supérieure pour le bétail ou comme source de matière organique pour l'amélioration des sols. Source Wikipédia",0
"Lentilles (Lens culinaris Medik.). Tous types variétaux : lentille large blonde à graine large et plate ; lentille verte du Puy, à petite graine très bombée d’un vert pale et marbré de vert foncé, lentille du Berry, ...Source Agreste Statistique Agricole Annuelle: présentation générale",0
Les lentilles sont classées en protéagineux. Source registre parcellaire data.gouv.fr,0
"Limes (Citrus aurantifolia) : citrons verts
Source Agreste Statistique Agricole Annuelle: présentation générale",0
(Linum usitatissimum L.) Il s'agit du lin dont les graines riches en huile sont utilisées pour l’alimentation animale et humaine ainsi que dans l’industrie. Source Agreste Statistique Agricole Annuelle: présentation générale,0
"Le lin est une dicotylédone autogame qui appartient à la famille des Linacées et au genre Linum. À travers le monde, il existe environ 200 espèces de lin dont la plupart sont sauvages et pérennes. Depuis des milliers d’années, (la plus ancienne fibre au monde est celle du lin trouvée dans la grotte de Dzudzuana en Géorgie remontant à 36 000 ans)1, les peuples d’Asie Centrale, les Égyptiens, les Grecs et les Gaulois ont favorisé le développement d’une espèce nommée « usitatissimum ». Ce lin cultivé (Linum usitatissimum L.), très différent de ses ancêtres, est une espèce annuelle. Suivant les critères de sélection, elle comprend des variétés dont la production principale est la fibre et d'autres la graine. Source Wikipédia",0
"Lin textile (Linum usitatissimum L.) La production est relative au lin roui non battu, c'est-à-dire paille et graine. Source Agreste Statistique Agricole Annuelle: présentation générale",0
"Connue pour sa siccativité et ses capacités de polymérisation, l'huile de lin est employée seule ou mélangée à d'autres huiles, résines et solvants. Source Wikipédia",0
Lin oléagineux (Linum usitatissimum L.) Il s'agit du lin dont les graines riches en huile sont utilisées pour l’alimentation animale et humaine ainsi que dans l’industrie. Source Agreste Statistique Agricole Annuelle: présentation générale,0
"Le litchi, ou letchi, est un fruit comestible. Il est produit par Litchi chinensis, une espèce d'arbre tropical de la famille des Sapindaceae, le seul représentant du genre Litchi. Source Wikipédia",0
"Letchi (Litchi chinensis Sonn.)
Source Agreste Statistique Agricole Annuelle: présentation générale",0
"Le longane, ou longani, est le fruit du longanier Dimocarpus longan, petit arbre tropical et subtropical, à feuilles persistantes, d'environ vingt mètres de hauteur, originaire du Sud-Est de la Chine où il pousse naturellement.Source Wikipédia",0
"Longani (Dimocarpus longan Lour.)
Source Agreste Statistique Agricole Annuelle: présentation générale",0
"Les lotiers (Lotus) sont un genre de plantes herbacées annuelles ou vivaces de la famille des Fabacées, sous-famille des Papillonoidées. Source Wikipédia",0
lotier (Lotus corniculatus L.) Source Agreste Statistique Agricole Annuelle: présentation générale,0
"Les lupins constituent un genre de plantes (Lupinus) de la famille des Fabaceae, ou légumineuses, regroupant de très nombreuses espèces. Ce sont des espèces annuelles ou vivaces, herbacées ou ligneuses, de l'Ancien et du Nouveau monde. Elles se caractérisent notamment par la richesse en protéines de leurs graines (jusqu'à 50 %), mais beaucoup de ces espèces sont toxiques, du fait de la présence d'alcaloïdes, notamment dans les graines. Certaines sont cultivées depuis plus de 4 000 ans pour leur graines, pour l'affouragement des animaux d'élevage mais aussi pour leur capacité à améliorer les sols et comme plantes ornementales. Leur culture s'est sensiblement développée pour l'alimentation animale dans les dernières décennies, en particulier en Australie, grâce à la sélection de lupins « doux » à très faible teneur en alcaloïdes. Source Wikipédia",0
Le lupin doux commercialisé est classé comme plantes à fibres. Source registre parcellaire data.gouv.fr,0
"Lupin doux (Lupinus albus L.) Il s’agit du lupin blanc cultivé pour ses graines riches en protéines. Le lupin récolté plante entière pour le fourrage, et souvent cultivé en association avec une céréale, est à classer en « autres fourrages annuels ». Source Agreste Statistique Agricole Annuelle: présentation générale",0
"La Luzerne lupuline (Medicago lupulina) est une plante herbacée annuelle ou bisannuelle, de la famille des Fabacées, assez commune dans les régions tempérées, parfois cultivée comme fourrage. Source Wikipédia",0
minette (Medicago lupulina L.) Source Agreste Statistique Agricole Annuelle: présentation générale,0
"La luzerne cultivée ou alfalfa ou alfa-alfa1 (Medicago sativa), « reine des plantes fourragères » aussi appelée « grand trèfle » ou « foin de Bourgogne », est une plante herbacée fourragère de la famille des fabacées, très productive, très résistante à la sécheresse, très riche en protéines, en vitamines et en sels minéraux. Elle est très cultivée pour sa richesse en protéines (pour un taux compris habituellement entre 15 et 25%) et ses qualités d'amélioration des sols. Abondamment répandue dans les contrées tempérées, tant à l'état sauvage que cultivée, la luzerne est très utilisée pour l'alimentation du bétail, car elle est une véritable source industrielle de protéines et de carotène, ainsi qu'en diététique. Source Wikipédia",0
luzerne (Medicago sativa L.) Source Agreste Statistique Agricole Annuelle: présentation générale,0
Salade mâche (Valerianella locusta [L.] Laterr.). Tous types variétaux : à petite graine (rosette de faible diamètre et à petites feuilles) et à grosse graine (rosette large et à feuilles veinées). Source Agreste Statistique Agricole Annuelle: présentation générale,0
"Céréale d'assez grande taille, cultivée pour son grain riche en amidon (utilisé en alimentation animale, en alimentation humaine et par de nombreuses industries), ainsi que pour son épi et son appareil végétatif (consommé par les animaux à l'état frais, après ensilage ou après déshydratation).nBotanique: tribu maydées; genre tripsacum, euchloena, coix, euchloena maxicana; espèce zea mays.nSource Larousse agricole",0
"Le maïs (Zea mays L., ou Zea mays subsp. mays (autonyme)), ou blé d’Inde au Canada1, est une plante herbacée tropicale annuelle de la famille des Poacées (graminées), largement cultivée comme céréale pour ses grains riches en amidon, mais aussi comme plante fourragère. Le terme désigne aussi le grain de maïs lui-même. Source Wikipédia",0
"Maïs (Zea mays L.) Spécification : maïs en grain, 15 % d’humidité. Est compté ici le maïs récolté en grain ou épi, et conservé généralement sec, mais aussi par voie humide (ensilage). Le maïs récolté en vert plante entière (pour ensilage ou alimentation animale directe) est classé en « fourrages annuels ». Source Agreste Statistique Agricole Annuelle: présentation générale",0
"Le maïs doux, ou maïs sucré, est une catégorie de maïs (Zea mays), cultivée spécifiquement pour sa teneur en sucre élevée. Le maïs doux est communément appelé sweet corn dans les pays anglo-saxons. Au Brésil, on l'appelle milho verde, c'est-à-dire maïs vert. Source Wikipédia",0
Maïs doux (Zea mays L. groupe Saccharata). Les grains peuvent être de couleur blanc crème ou plus couramment parfois bicolores. Source Agreste Statistique Agricole Annuelle: présentation générale,0
"Maïs fourrage et ensilage (Zea mays L.) Le maïs récolté plante entière ensilé, est considéré comme « maïs fourrage ». Le maïs pour déshydratation est noté dans ce poste également. Le maïs-grain ensilé est compté en céréales. Le maïs cultivé comme engrais vert est à classer en jachère. La période de récolte peut exceptionnellement déborder la fin de la campagne. Source Agreste Statistique Agrciole Annuelle: présentation générale",0
Il existe une seule variété de maïs capable de produire du pop-corn : le maïs à éclater (Zea mays var. everta). Source Wikipédia,0
"Mandarines (Citrus reticulata Blanco)
Source Agreste Statistique Agricole Annuelle: présentation générale",0
"Le mangoustanier (Garcinia mangostana) est une espèce d'arbres du genre Garcinia, famille des Clusiaceae. Le mangoustan est un fruit arrondi violacé de la taille d'une balle de golf à la peau épaisse et très amère, appelée péricarpe, qui renferme une chair blanche divisée en 5 ou 6 quartiers. Le goût fin est un mélange d'acidité et de sucré. Les mangoustans sont des fruits très appréciés en Asie et en Afrique centrale pour leurs propriétés curatives. Source Wikipédia",0
"Mangoustan (Garcinia mangostana)
Source Agreste Statistique Agricole Annuelle: présentation générale",0
"Le manguier (Mangifera indica L.) est un arbre de la famille des Anacardiaceae, originaire d'Asie méridionale, largement cultivé dans les pays tropicaux pour son fruit, la mangue. C'est probablement, avec le palmier-dattier, l'un des arbres fruitiers les plus anciennement cultivés. Source wikipédia",0
"Mangue (Mangifera indica L.)
Source Agreste Statistique Agricole Annuelle: présentation générale",0
"ce poste correspond aux surfaces exclusivement consacrées aux légumes et aux cultures sous serres et abris hauts des recensements et enquêtes de structure, pendant une période minimum de cinq années consécutives. Source Agreste Statistique Agricole Annuelle présentation générale.",0
"Melons (Cucumis melo L.) : frais, en l’état. Toutes les variétés : Cantaloup, brodé, d’hiver, Galia. Source Agreste Statistique Agricole Annuelle: présentation générale",0
"Le méteil est un mélange de céréales. Pour l'alimentation humaine, il s'agit traditionnellement d'un mélange de blé et seigle. Pour l'alimentation des animaux, il est produit par la culture en association de plusieurs céréales telles que le blé, l'orge, l'avoine avec d'autres espèces comme le pois fourrager, la vesce…Source Wikipédia",0
méteil (blé-seigle) Source Agreste Statistique Agricole Annuelle: présentation générale,0
"Millet est un terme générique qui désigne en français plusieurs espèces de plantes de la famille des Poacées (graminées). Ce sont des céréales vivrières, à très petites graines, cultivées principalement dans les zones sèches, notamment en Afrique et en Asie. Elles sont souvent appelées aussi mil. Millet sans autre précision désigne souvent le millet commun, mais le millet le plus cultivé est le « millet perle ». Source Wikipédia",0
"millet à grappes ou commun (Panicum miliacum), millet panis (Setarianitalica [L.] P. Beauv.), Source Agreste Statistique Agricole Annuelle: présentation générale",0
"Le moha est une sous-espèce du Millet des oiseaux : Setaria italica subsp. moharia, une graminée utilisée comme culture fourragère. Source wikipédia",0
la moutarde blanche ou noire (Sinapis alba L.) Source Agreste Statistique Agricole Annuelle: présentation générale,0
myrtilles (vaccinium myrtillus L.) Source Agreste Statistique Agricole Annuelle: présentation générale,0
"Navets potagers (Brassica rapa L. var. rapa) : toutes variétés, longs et demi-longs, ronds et aplatis. Source Agreste Statistique Agricole Annuelle: présentation générale",0
Colza et navette (Brassica napus L. var. napus et Brassica rapa subsp. oleifera DC.) Ce sont des plantes cultivées pour leur graine riche en huile. Source Agreste Statistique Agricole Annuelle: présentation générale,0
"La navette est le nom vernaculaire de la sous-espèce Brassica rapa subsp. oleifera (Brassica rapa Groupe Turnip Rape) : La navette d'hiver (Brassica rapa subsp. oleifera forma biennis); La navette d'été (Brassica rapa subsp. oleifera forma annua). Les navettes sont cultivées pour leurs graines oléagineuses ou comme plante fourragère. La graine contient entre 30 et 35 % d'huile au goût de chou et de navet. La plante est cultivée en France dès le XVIe siècle, mais la production a pratiquement disparu après la Seconde Guerre mondiale1. Elle est remplacée par le colza dont le rendement à l'hectare est supérieur et dont la graine donne une quantité d'huile plus importante (40 à 45 %). Source Wikipédia",0
Noisettes (Corylus avellana L.) : noisettes sèches en coques. Source Agreste Statistique Agricole Annuelle: présentation générale,0
Source Registre Parcellaire data.gouv.fr,0
Noix (Juglans regia L.) : noix sèches en coques ; la noix pour l’huile est incluse dans ce poste. Seuls les vergers de noyers à fruits régulièrement exploités figurent ici. Source Agreste Statistique Agricole Annuelle: présentation générale,0
l’œillette (Papaver somniferum L.)  Œillette-pavot ou pavot médicinal (Papaver somniferum L.) Le rendement et la production comprennent les capsules utilisées pour un usage médicinal (extraction d’opium) et les graines destinées en particulier à l’huilerie. Source Agreste Statistique Agricole Annuelle: présentation générale.,0
"Oignons (Allium cepa L. var. cepa) : en vert, en sec. On distingue les oignons blancs pour commercialisation en bottes ou à confire) et les oignons couleur (jaune ou rouge). Source Agreste Statistique Agricole Annuelle: présentation générale",0
"Les oléagineux sont des plantes cultivées spécifiquement pour leurs graines ou leurs fruits riches en matières grasses, dont on extrait de l'huile à usage alimentaire, énergétique ou industriel. Les résidus de l'extraction constituent les tourteaux généralement recyclés dans l'alimentation animale. On distingue : les graines oléagineuses, issues de plantes cultivées spécifiquement pour la production d'huile : colza, tournesol, arachide, soja, sésame, noix, amande, ou pour leurs pépins et dont l'huile est un produit accessoire : cotonnier, lin; certaines graines peuvent être consommées sous forme de graines germées (tournesol, soja) ou en farine fraîchement moulues ajoutées dans diverses recettes (lin), ou simplement séchées (tournesol, courge), ou encore sous forme de tofu (soja); les fruits oléagineux produits par des arbres : palmier à huile, olivier, cocotier (coprah), noyer, noisetier, amandier. Source Wikipédia",0
Oléagineux. Source Agreste Statistique Agricole Annuelle: présentation générale,0
"Olives (Olea europaea.) : ce poste comprend toutes les olives quelque soit leur utilisation, la table ou l’huile. La production d’olives destinées à la fabrication de l’huile est en « Production commercialisée dirigée vers la Transformation ».
Source Agreste Statistique Agricole Annuelle: présentation générale",0
"Oranges (Citrus sinensis L. Osbeck) : ou oranges douces. Les oranges amères ou bigarades (Citrus aurantium L.) cultivées pour la fabrication de la confiture d’oranges amères ou pour l’huile essentielle ne sont pas prises en compte.
Source Agreste Statistique Agricole Annuelle: présentation générale",0
Orge (Hordeum vulgare L.) Figurent ici l'orge (à 2 rangs) et l'escourgeon (à 6 rangs). Source Agreste Statistique Agricole Annuelle: présentation générale,0
"une orge d'hiver, elle se sème d'octobre à novembre et se récolte de juin à juillet. Source Wikipédia",0
