report_text,label
"Plante potagère cultivée pour sa tige, ses feuilles et sa racine comestible par l'homme sous forme de lègume du même nom. En fonction de la partie de la plante consommée plusieurs variétés existent.",0
Plante cultivée pour une partie de sa tige (pétiole) comestible par l'homme sous forme de légume du même nom.,0
Plante potagère cultivée ses feuilles consommées par l'homme sous forme de lègume ou de plante aromatique.,0
Plante potagère cultivée pour sa tige souterraine (hypocotyle tubérisé) comestible par l'homme sous forme de légume du même nom.,0
"Ensemble de plantes cultivées pour leur grain riche en amidon, comestible par l'homme sous forme de céréales ou de farine. Une partie de ces plantes (tiges, feuilles) est aussi destinée à l'alimentation animale. Quand elles sont dites récoltée en vert, la totalité de la plante est utilisée comme fourrage pour l'alimentation animale.",0
Ensemble de plantes cultivées pour leurs graines. La plante entière est utilisée pour l'alimentation animal sous forme de fourrage comsommé en vert.,0
Ensemble de plantes cultivées principalement pour ses grains comestibles par l'homme sous forme de farine ou de céréales. Les grains sont aussi utilisés en alimentation animale. Une fois la récolte effectuée une partie de la tige sert à l'alimentation animale sous forme de paille.,0
Ensemble de plantes cultivées pour leurs feuilles et leur racine comestibles par l'homme sous forme de légumes ou d'aromates: le cerfeuil. Certains de ces plantes peuvent être vendues en frais ou utilisés pour l'industrie alimentaire.,0
Plante cultivée pour ses feuilles et ses graines comestibles par l'homme sous forme d'aromates: le cerfeuil anisé.,0
Plante cultivée pour ses feuilles comestibles par l'homme sous forme d'aromates: le cerfeuil,0
Plante cultivée pour sa racine comestible par l'homme sous forme de légume: le cerfeuil.,0
arbre fruitier à noyau cultivé pour son fruit la cerise. Il existe plusieurs variétés de cerises.,0
Plante cultivée pour ses graines riches en lipides ou pour sa fibre ayant plusieurs usages industriels. Les deux usages ont généré des variétés de plantes distinctes (à vérifier). Le chanvre a aussi des propriétés médecinales plus connu sous le terme cannabis.,0
Plante cultivée pour ses fibres ayant plusieurs usages industriels dont la fabrication de textile ou de papier.,0
Plante cultivée pour ses graines (chènevis) riches en lipides comestibles par l'homme sous forme d'huile ou de farine. Les graines et le tourteau sont aussi utilisés en alimentation animale.,0
"arbre cultivé pour son fruit à coques la chataigne comestible par l'homme sous forme grillée, confite ou en farine.",0
arbre destiné à l'ébenisterie ou comme bois de chauffage.,0
Ensemble de plantes cultivées pour leur racine utilisée dans l'industrie pour la fabrication des boissons. La racine  et les feuilles sont aussi comestibles par l'homme sous forme de légume.,0
Plante potagère cultivée pour ses feuilles comestibles par l'homme sous forme de légume en salade: l'endive.,0
Plante cultivée pour sa racine utilisée en industrie pour la fabrication des boissons.,0
Plante potagère cultivée pour ses feuilles comestibles par l'homme sous forme de légume en salade: la chicorée frisée.,0
Plante potagère cultivée pour ses feuilles comestibles par l'homme sous forme de légume en salade: la chicorée. Il existe plusieurs variétés de chicorées.,0
Plante potagère cultivée pour ses feuilles comestibles par l'homme sous forme de légume en salade: la scarole. Il existe plusieurs variétés de scaroles.,0
"Ensemble de plantes cultivées pour leurs feuilles, leurs tiges, leurs fleurs. Les feuilles et certaines autres parties de la plante sont comestibles par l'homme sous forme de légumes. Les feuilles sont aussi utilisées comme fourrage en alimentation animale.",0
plante potagère cultivée pour son bourgeon comestible par l'homme sous le forme du légume du même nom.,0
Plante potagère cultivée pour ses feuilles comestible par l'homme sous forme du légume du même nom.,0
Plante potagère cultivé pour ses feuilles comestible par l'homme sous forme de légume.,0
Plante potagère dont on concomme la fleur (l'inflorescence) comestible par l'homme sous la forme du légume du même nom.,0
Plante cultivée pour ses feuilles utilisées en alimentation animale comme fourrage. Il existe plusieurs variétés de choux fourragers.,0
Plante potagère cultivée pour ses feuilles (pomme) comestible par l'homme sous forme du légume du même nom.,0
"Ensemble de plantes potagères comestibles par l'homme sous forme de légume du même nom. En fonction de la variété de chou, la partie de la plante consommable est différente.",0
Plante potagère cultivée pour la base renflée de sa tige comestible par l'homme sous forme de légume du même nom,0
Plante potagère tropicale cultivée pour son fruit du même nom consommé comme légume.,0
Plante cultivée pour ses feuilles comestibles par l'homme sous forme d'aromate du même nom,0
agrume cultivé pour son fruit le citron.,0
agrume cultivé pour son fruit la clémentine. Il existe plusieurs sortes de clémentines.,0
arbre tropical et arbre fruitier cultivé pour son fruit la noix de coco,0
Plante cultivée pour leurs graines riches en lipides comestible par l'homme sous forme d'huile. Son tourteau est utilisé en alimentation animale. La plante entière est utilisée en alimentation animale comme fourrage.,0
"Plante cultivée pour sa richesse en lipide, utilisée plante entière en alimentation animale. Il existe plusieurs variétés de colza fourrager.",0
colza semé avant février principalement à l'automne,0
Plante cultivée pour ses graines riches en lipides comestible par l'homme sous forme d'huile. Son tourteau est utilisé en alimentation animale. Il existe plusieurs variétés de colza oléagineux.,0
colza semé après février,0
agrume tropical cultivé pour son fruit du même nom combava.,0
Plante potagère cultivée pour son fruit comestible par l'homme sous forme de légume le concombre.,0
arbre tropical et arbre fruitier cultivé pour son fruit le corossol,0
Plante potagère cultivée pour son fruit comestible par l'homme sous forme de légume. Il existe plusieurs variétés de courges.,0
"Plante potagère cultivée pour son fruit et sa fleur comestible par l'homme sous forme de légume la courgette, la fleur de courgette.",0
Plante cultivée pour ses feuilles et ses tiges comestibles par l'homme sous forme de légume en salade: le cresson. Il existe une plante non cultivée dont les feuilles et les tiges sont  comestibles par l'homme sous forme de légume le cresson.,0
"Culture de plantes utilisées par l'industrie pour fournir des arômes, des parfums etc...",0
culture des plantes à fleurs et des plantes vertes d'ornement.,0
"Plante utilisée pour l'alimentation animale sous forme de fourrage, de prairie ou de choux racines et tubercules fourragères.",0
"Ensemble de plantes, d'arbres ou d'arbustes cultivés pour leurs fruits comestibles par l'homme sous forme de fruits. Les fruits peuvent subir une transformation et être mangés sous forme de jus de fruits alcoolisés ou non.",0
Ensemble de plantes cultivées pour être transformées par l'industrie en un nouveau produit  alimentaire dérivé ou un produit non alimentaire.,0
culture des plantes et arbres pour l'autoconsommation des ménages,0
"Ensemble de plantes cultivées pour l'alimentation humaine directe sous forme de légumes. Les légumes peuvent être consommés en frais (maraîchage, culture vivrière, jardins familiaux ou  potager) ou après transformation par l'industrie (culture de plein champ). La classification des plantes se fait en fonction de la partie de la plante mangée par l'homme. Comme l'ensemble des plantes peuvent être cultivées suivant les différents  types de production des légumes (maraîchage, culture de plein champ), ceux ci n'ont pas de descendants.",0
Type de production de culture légumière. Les plantes sont cultivées pour l'alimentation humaine sous forme de légumes. Les légumes sont destinés à l'industrie.,0
"culture effectuée dans les régions tropicales (amérique du sud, asie, antilles, etc...)",0
Culture des plantes destinée à l'autoconsommation. Type de production très répandu dans le tiers monde ou les pays du sud.,0
Plante cultivée pour sa racine (rhizome) comestible par l'homme sous forme de plante aromatique. La racine est aussi utilisée comme plante medecinale.,0
Plante potagère cultivée pour sa bulbe comestible par l'homme sous forme de légume du même nom. Plusieurs variétés d'échalotes existent.,0
Plante cultivée pour ses grains comestibles par l'homme sous forme de céréales ou de farine. La tige de la plante est utilisée en alimentation animale comme paille.,0
Plante potagère cultivée pour ses feuilles comestibles par l'homme sous forme de légume du même nom.,0
Plante cultivée pour ses graines riches en protéines. Les graines sous utilisées en alimentation animale. Il existe plusieurs variétés de féverole.La plante entière est utilisée en alimentation animale comme fourrage vert ou ensillé.,0
"Plante cultivée pour sa richesse en protéine, utilisée plante entière en alimentation animale comme fourrage consommé en vert, fourrage vert, fourrage ensilé",0
Féverole semée avant le mois de février.,0
féverole semée après le mois de février.,0
Plante cultivée pour ses graines riches en protéines. Les graines sous utilisées en alimentation animale. Il existe plusieurs variétés de féverole.,0
"Plante cultivée pour ses graines riches en protéines, comestible par l'homme sous forme de légume frais ou sec. Les graines sont utilisées en alimentation animale.",0
Plante cultivée pour ses graines comestibles par l'homme sous forme de légume frais ou sec.,0
plante cultivée pour ses graines utilisées pour l'alimentation animale.,0
arbre cultivé pour son fruit la figue.,0
Ensemble de plantes cultivées pour être récoltées et utilisées plante entière comme fourrage ou ensilage pour l'alimentation animale. Le cycle de production doit être inférieure à l'année.,0
plante cultivée pour son fruit comestible par l'homme sous forme de fruit sucrée la fraise. Il existe plusieurs variétés de fraisiers.,0
arbuste cultivé pour son fruit la framboise.,0
catégories des végétaux cultivés en France en fonction de leurs usages.,0
terres non mises en culture ou portant des cultures non destinées à être récoltées.,0
Plante cultivée pour leurs fleurs commercialisées sous le nom de géranium,0
Plante tropicale cultivée pour son fruit comestible par l'homme sous forme de légume ou de plante aromatique.,0
arbre tropical et arbre fruitier cultivé pour son fruit la goyave. Il existe plusieurs variétés de goyaves.,0
arbre tropical et arbre fruitier à baie cultivé pour son fruit du même nom.,0
"Ensemble de plantes cultivées à grande échelle dont les produits sont  destinés principalement à l'industrie pour la transformation, la conserverie. Les produits transformés peuvent être destinés à l'alimentation humaine ou animale ou être des produits non alimentaires. Type de production mécanisée.",0
plante tropicale cultivée pour son fruit maracudja ou fruit de la passion.,0
arbuste cultivé pour sa baie la groseille.,0
"Plante potagère cultivée pour ses fruits les gousses comestibles pour l""homme sous forme de légume vert:  le haricot vert. Les graines d'haricot sont aussi utilisées en alimentation humaine comme légume vert  ou sec: haricot en grain ou haricot sec. Il existe plusieurs variétés d'haricots.",0
Plante potagère cultivée pour ses graines comestibles par l'homme sous forme de légume vert ou sec: le flageolet ou haricot à écosser ou haricot demi sec.,0
Plante cultivée pour ses graines comestibles par l'homme sous forme de légume sec: le haricot sec,0
Plante cultivée pour ses fruits les gousses comestibles par l'homme sous forme de légume: le haricot vert.,0
"branche de l'agriculture qui concerne la culture des plantes d'ornements (fleurs, arbustes, arbres). Aucune partie de la plante ne sera utilisée pour l'alimentation humaine ou animale.",0
Plante cultivée pour ses fleurs (inflorescences femelles ou cônes) utilisées en brasserie pour aromatiser la bière,0
Plante tropicale cultivée pour sa tubercule comestible par l'homme sous forme de légume. Plante cultivée en auto-consommation (culture vivrière).,0
"superficies de faible importance, destinées à la culture de produits pour la consommation du ménage: fruit, fleur, légume",0
Plante potagère cultivée pour ses feuilles comestibles par l'homme sous forme de légume du même nom. Il existe plusieurs variétés de laitues.,0
Plante potagère cultivée pour ses feuilles comestibles par l'homme sous forme de légume: la batavia. Il existe plusieurs variétés de batavia.,0
Plante potagère cultivée pour ses feuilles comestibles par l'homme sous forme de légume: Feuille de chêne. Il existe plusieurs variétés de feuille de chêne.,0
Plante potagère cultivée pour ses feuilles comestibles par l'homme sous forme de légume: la laitue pommée. Il existe plusieurs variétés de laitues pommées.,0
Plante potagère cultivée pour ses feuilles comestibles par l'homme sous forme de légume: la laitue romaine. Il existe plusieurs variétés de laitues romaines.,0
Plante cultivée pour ses fleurs utilisée principalement dans la parfumerie sous forme d'essence. Ses fleurs sont aussi comestibles par l'homme sous forme de plante aromatique.,0
Plante cultivée pour ses fleurs utilisée dans la parfumerie sous forme d'essence.,0
Plantes potagères cultivées pour leurs bulbes comestibles par l'homme sous forme de légumes.,0
Ensemble de plantes cultivées pour leurs feuilles comestibles par l'homme sous forme de légumes.,0
Ensemble de plantes cultivées pour leurs fleurs ou inflorescences comestibles par l'homme sous forme de légumes. L'inflorescence est la disposition des fleurs sur la tige.,0
Ensemble de plantes cultivées pour leurs fruits comestibles par l'homme sous forme de légumes ou de fruit (cas du fraisier).,0
"Ensemble de plantes potagères cultivées pour leurs graines comestibles par l'homme sous forme de légumes. Les graines peuvent se développer dans des gousses, fruits de la plante.",0
Ensemble de plantes cultivées pour leurs racines comestibles par l'homme sous forme de légumes.,0
Ensemble de plantes cultivées pour leurs tiges comestibles par l'homme sous forme de légumes.,0
Ensemble de plantes cultivées pour leurs tubercules comestibles par l'homme sous forme de légumes.,0
Plante cultivée pour ses graines riches en protéines comestibles par l'homme sous forme de légumes secs les lentilles. La paille de lentilles est utilisée en alimentation animale,0
Plante cultivée pour ses graines comestibles par l'homme sous forme de légume sec les lentilles,0
agrume cultivé pour son fruit le lime,0
Plante cultivée pour ses graines riches en lipides ou pour sa fibre ayant plusieurs usages industriels. Les deux usages ont généré des variétés de plantes distinctes.,0
Plante cultivée pour ses fibres ayant plusieurs usages industriels dont la fabrication de textile.,0
Plante cultivée pour ses graines riches en lipides. Les graines sont comestibles par l'homme sous forme d'huile. Les graines sont aussi utilisées en alimentation animale. L'huile de lin a plusieurs usages industriels.,0
arbre tropical et arbre fruitier à noyau cultivé pour son fruit le litchi.,0
arbre tropical produisant un fruitier à noyau appelé longane ou longani,0
Plante utilisée comme fourrage dans la création de prairies artificelles et temporaires,0
"Ensemble de plantes cultivées pour leurs graines riches en protéines utilisées en alimentation animale. La plante entière est aussi utilisée comme fourrage. Les graines sont comestibles par l'homme sous forme de légumes secs, de farine. Certaines plantes sont cultivées pour leurs fleurs ornementales. Le lupin est aussi une plante à fibres. Le lupin est utilisé comme engrais vert",0
Plante cultivée pour ses fibres ayant plusieurs usages industriels.,0
Plante cultivée pour leur richesse en protéines. La plante entière est utilisée comme fourrage en alimentation animale.,0
Plante ornementale cultivée pour leurs fleurs.,0
Plante cultivée pour ses graines riches en protéines. La graine est comestible par l'homme sous forme de légume sec ou de graines grillées. Les graines sont aussi utilisées en alimentation animale.,0
Plante utilisée comme fourrage dans la création de prairies artificielles,0
Plante utilisée comme fourrage dans la création de prairies. Le fourrage peut être frais ou déshydraté.,0
Plante cultivée pour ses feuilles comestibles par l'homme sous forme de légume en salade.,0
"Plante destinée à plusieurs usages: comme légume pour l'alimentation humaine (mais doux, mais à popcorn), comme céréale pour alimentation humaine et animale et comme fourrage pour l'alimentation animale.",0
"Plante cultivée pour ses grains comestibles par l'homme sous forme de céréale, de farine, de semoule. Les grains sont principalement utilisé en alimentation animale. La plante entière est aussi utilisée en alimentation animale sous forme de fourrage ou d'ensilage.",0
Plante cultivée pour son fruit comestible par l'homme sous forme de légume du même nom. Le fruit se compose de graines. Le fruit entier ou les graines sont consommés.,0
Plante cultivée comme fourrage pour les animaux. elle peut être consommé en vert ou après ensilage.,0
"Plante cultivée pour ses grains utilisés principalement en alimentation animale. Le grain est comestible par l'homme sous forme de farine, de céréales, de semoule etc...",0
Plante cultivée pour ses graines comestibles par l'homme sous forme de pop-corn.,0
agrume cultivé pour son fruit la mandarine,0
arbre tropical et arbre fruitier cultivé pour son fruit le mangoustan,0
arbre fruitier à noyau cultivé pour son fruit la mangue.,0
Type de production intensive des cultures légumières et de certains fruits (petits fruits) destinés à la vente en frais.,0
Plante potagère cultivée pour son fruit comestible par l'homme comme légume du même nom. Il existe plusieurs variétés de melon.,0
Mélange de deux céréales pour l'alimentation animale. Culture composée de deux plantes le blé et le seigle pour alimentation humaine.,0
Ensemble de plantes cultivées principalement pour ses grains comestibles par l'homme sous forme de céréales ou de farine.,0
Plante cultivée pour être utilisée en alimentation animale comme fourrage,0
Plante cultivée pour ses graines comestibles par l'homme sous forme de condiment la moutarde. Les graines sont riches en lipides dont on extrait de l'huile. La plante est aussi utilisée comme fourrage pour l'alimentation animale. Il existe plusieurs variétés de moutarde. La moutarde noire est une plante médecinale.,0
Plante cultivée pour sa richesse en lipides. Elle est utilisée plante entière comme fourrage en alimentation animale.,0
arbuste cultivé pour son fruit du même nom la myrtille,0
Plante potagère cultivée pour sa racine consommée par l'homme sous forme de légume du même nom.,0
Plante cultivée pour ses graines riches en lipides comestible par l'homme sous forme d'huile. La plante entière est aussi utilisée comme fourrage pour l'alimentation animale ou comme engrais vert.,0
Plante cultivée pour ses graines riches en lipides. En france elle est utilisée plante entière comme fourrage vert ou fourrage ensillé en alimentation animale. La navette est aussi utilisée comme engrais vert.,0
arbre cultivé pour son fruit à coque la noisette.,0
arbre cultivé pour son fruit à coques la noix. La noix est riche en lipides dont on extrait de l'huile alimentaire.,0
Plante cultivée pour leur fleur (capsule) utilisée dans l'industrie comme plante médecinale. Les capsules contiennent des graines utilisées dans l'huilerie.,0
"Les oranges amères ou bigarades (Citrus aurantium L.) cultivées pour la fabrication de la confiture d’oranges amères ou pour l’huile essentielle ne sont pas prises en compte.
Source Agreste Statistique Agricole Annuelle: présentation générale",0
"L’engrain ou petit épeautre (Triticum monococcum) est une plante de la famille des poacées (graminées), première céréale domestiquée par l'homme, vers -7500, au Proche-Orient, avec le blé amidonnier.
L'engrain a une faible teneur en gluten (environ 7 %) et est panifiable mais lève peu. Source Wikipédia",0
"L'ivraie, Lolium, ou encore Zizanie, est un genre de poacée (graminée) sauvage ou cultivée comme plante fourragère. Elle est originaire des régions tempérées chaudes de l'ancien monde. Certaines espèces sont considérées comme des mauvaises herbes. Il existe une dizaine d'espèces du genre Lolium, appelé en anglais Ryegrass, d'où le terme de « ray-grass » ou « ray grass » sous lequel sont désignées en français les espèces les plus couramment cultivées. Les principales espèces cultivées sont les suivantes :  Lolium multiflorum, ivraie multiflore ou ray-grass d'Italie ,
    Lolium perenne, ivraie vivace ou ray-grass anglais.
En effet, on a longtemps cru que l'ivraie enivrante, Lolium temulentum, était la seule variété d'ivraie dont les graines étaient toxiques à hautes doses, induisant à faible dose des effets comparables à l'ivresse. Or la découverte d'un champignon endophyte, c'est-à-dire vivant en parfaite symbiose avec Lolium / Lolium temulentum par Vogl fut vérifiée, confirmée en tant qu'infection artificielle et fait régulièrement l'objet d'études approfondies. Source Wikipédia",0
"Le ray-grass anglais (Lolium perenne L.) est une plante herbacée vivace de la famille des poacées, couramment cultivée comme plante fourragère. noms communs : ivraie vivace, ray-grass anglais, ray-grass commun, bonne-herbe. Cette plante est largement cultivée seule ou en association avec du trèfle blanc comme plante fourragère et entre aussi dans les mélanges pour gazon. Source Wikipédia",0
"Plusieurs espèces ont une certaine importance en agriculture et horticulture, soit comme plantes fourragères, soit comme plantes à gazons d'agrément. Certaines sont aussi des mauvaises herbes, notamment adventices du blé et du lin. De plus la surface des terrains de tennis « gazonné » est parfois constitué d'ivraie, notamment à Wimbledon.
Source Wikipédia",0
"Le ray-grass d'Italie (Lolium multiflorum Lam.) est une plante herbacée annuelle ou bisannuelle de la famille des poacées, couramment cultivée comme plante fourragère. Noms communs : ivraie multiflore, ivraie à nombreuses fleurs, ivraie d'Italie, ray-grass d'Italie. [...] Cette plante est largement cultivée comme plante fourragère et entre aussi dans les mélanges pour gazon. De très bonne qualité fourragère, c'est une des principales espèces cultivées dans les prairies temporaires.
Parfois considérée comme mauvaise herbe, c'est une plante dont les racines peuvent aller chercher eau et nutriments jusqu'à 1,70 m de profondeur aussi bien en sol argileux que limoneux1. Elle permet donc d'améliorer rapidement la qualité des sols pauvres et compactés.Source Wikipédia",0
"le ray-grass (lolium perenne L. et lolium multiflorum Lam), ray-grass d'Italie de très courte durée (en particulier en dérobée)
ainsi que les débuts et fins de cycle de prairies de ray-grass (d'Italie, anglais ou hybride). Les ray-grass occupant le sol une
campagne agricole complète sont par convention comptés en prairie ; Source Agreste Statistique Agricole Annuelle: présentation générale",0
Abricot (Prunus armeniaca L.) Source Agreste Statistique Agricole Annuelle: présentation générale,0
Abricots pays (Mammea americana) ou mamey. Source Agreste Statistique Agricole Annuelle: présentation générale,0
L'abricotier des Antilles ou abricotier-pays (Mammea americana L.) est un arbre fruitier originaire des Grandes Antilles. Son fruit est appelé abricot pays ou encore mamey. Source Wikipédia,0
"Actinidia ou Kiwi (Actinidia deliciosa [A. Chev.] C.F. Liang et A.R. Ferguson) : fruit également appelé yang tao, groseille de Chine. Source Agreste Statistique Agricole Annuelle: présentation générale",0
Source registre parcellaire data.gouv.fr,0
"Ail (Allium sativum L.) : en vert, en sec. La récolte a lieu à partir de mai-juin pour une commercialisation en vert ou en demi-sec et à partir du 15 juin jusqu’au 15 juillet pour une commercialisation en sec. Source Agreste Statistique Agricole Annuelle: présentation générale",0
"L’alpiste (Phalaris canariensis) est une plante herbacée de la famille des Poacées (anciennement graminées), sous-famille des Pooideae, tribu des Aveneae, cultivée comme céréale secondaire pour ses graines appréciées des oiseaux. Source Wikipédia",0
alpiste (Phalaris canariensis) Source Agreste Statistique Agricole Annuelle: présentation générale,0
Amandes (Prunus dulcis [Mill.] D.A. Webb) Source Agreste Statistique Agricole Annuelle: présentation générale,0
"Ananas (Ananas comosus L.) : toutes les variétés, ananas bouteilles, queen, ... Source Agreste Statistique Agricole Annuelle: présentation générale",0
culture d'arbres et d'arbustes,0
"CULTURES FRUITIÈRES
On appelle verger toute plantation régulière d’arbres fruitiers d’une densité au moins égale à 100 pieds à l’hectare. Quand la densité est inférieure, on parlera d’arbres isolés. Les jachères de vergers sont classées en jachères.
Sont exclus les arbres isolés des jardins familiaux, de même que les petits vergers familiaux destinés à l’autoconsommation. Dans le cas de mélanges d’espèces fruitières, la superficie est répartie entre les espèces selon la surface occupée par chacune d’elles (règle du prorata). Sont regroupés les vergers purs et les vergers associés. La surface de ceux-ci est l’ensemble de la surface plantée d’arbres (la règle du prorata ne s’applique pas). Notons cependant qu’un verger « associé » doit répondre aux critères définissant un verger : si la densité est insuffisante, il s’agira d’arbres isolés. La production récoltée s’entend, comme pour les légumes, hors jardin (et verger) familiaux. Elle n’est pas destinée à l’autoconsommation. Elle peut être appelée production « commercialisable ». Les fruits sont subdivisés entre fruits à noyau, fruits à pépins, fruits à coque, baies, fruits divers, agrumes.
Source Agreste Statistique Agricole Annuelle: présentation générale",0
Baies. Source Agreste Statistique Agricole Annuelle: présentation générale,0
Fruits à coque. Source Agreste Statistique Agricole Annuelle: présentation générale,0
"Arbres cultivés pour leurs fruits contenant un noyau, c'est-à-dire une partie centrale dure servant à la reproduction de l'arbre fruitier. Source wikipédia",0
Fruits à pépins. Source Agreste Statistique Agricole Annuelle: présentation générale,0
"Artichauts (Cynara scolymus L.) : frais, pédoncule 10 cm. Les principales variétés cultivées sont : Camus de Bretagne, Violet de Provence, Blanc Hyérois et leurs hybrides. Source Agreste Statistique Agricole Annuelle: présentation générale",0
"L’artichaut (Cynara scolymus) est une plante dicotylédone de la famille des Astéracées (ou Composées) appartenant au genre Cynara.[...] L'artichaut lui-même est un chardon domestiqué et cultivé, de l'espèce Cynara cardunculus, dont la variété sauvage est sans doute Cynara cardunculus sylvestris, ayant donné naissance à deux formes : C. cardunculus f. cardunculus, le cardon, et C. cardunculus f. scolymus, l'artichaut. Ces deux formes ont longtemps été considérées comme des espèces différentes. On désigne sous le nom d'artichaut à la fois la plante entière et sa partie comestible, l'inflorescence en capitule, appelée aussi tête d'artichaut. Source Wikipédia",0
"Asperges (Asparagus officinalis L.) Asperges vertes, blanches et violettes. Il s’agit de la superficie en production. Les plants et griffes d’asperges sont exclus. La production d’asperges est en frais, en l’état. Source Agreste Statistique Agricole Annuelle: présentation générale",0
L'attier ou pommier cannelle (Annona squamosa) est un arbuste fruitier de la famille des Annonaceae originaire d'Amérique du Sud et de l'Afrique de l'Ouest (Mali). Source Wikipédia,0
