report_text,label
"Plante potagère cultivée pour sa tige, ses feuilles et sa racine comestible par l'homme sous forme de lègume du même nom. En fonction de la partie de la plante consommée plusieurs variétés existent.",0
Plante cultivée pour une partie de sa tige (pétiole) comestible par l'homme sous forme de légume du même nom.,0
Plante potagère cultivée ses feuilles consommées par l'homme sous forme de lègume ou de plante aromatique.,0
Plante potagère cultivée pour sa tige souterraine (hypocotyle tubérisé) comestible par l'homme sous forme de légume du même nom.,0
"Ensemble de plantes cultivées pour leur grain riche en amidon, comestible par l'homme sous forme de céréales ou de farine. Une partie de ces plantes (tiges, feuilles) est aussi destinée à l'alimentation animale. Quand elles sont dites récoltée en vert, la totalité de la plante est utilisée comme fourrage pour l'alimentation animale.",0
Ensemble de plantes cultivées pour leurs graines. La plante entière est utilisée pour l'alimentation animal sous forme de fourrage comsommé en vert.,0
Ensemble de plantes cultivées principalement pour ses grains comestibles par l'homme sous forme de farine ou de céréales. Les grains sont aussi utilisés en alimentation animale. Une fois la récolte effectuée une partie de la tige sert à l'alimentation animale sous forme de paille.,0
Ensemble de plantes cultivées pour leurs feuilles et leur racine comestibles par l'homme sous forme de légumes ou d'aromates: le cerfeuil. Certains de ces plantes peuvent être vendues en frais ou utilisés pour l'industrie alimentaire.,0
Plante cultivée pour ses feuilles et ses graines comestibles par l'homme sous forme d'aromates: le cerfeuil anisé.,0
Plante cultivée pour ses feuilles comestibles par l'homme sous forme d'aromates: le cerfeuil,0
Plante cultivée pour sa racine comestible par l'homme sous forme de légume: le cerfeuil.,0
arbre fruitier à noyau cultivé pour son fruit la cerise. Il existe plusieurs variétés de cerises.,0
Plante cultivée pour ses graines riches en lipides ou pour sa fibre ayant plusieurs usages industriels. Les deux usages ont généré des variétés de plantes distinctes (à vérifier). Le chanvre a aussi des propriétés médecinales plus connu sous le terme cannabis.,0
Plante cultivée pour ses fibres ayant plusieurs usages industriels dont la fabrication de textile ou de papier.,0
Plante cultivée pour ses graines (chènevis) riches en lipides comestibles par l'homme sous forme d'huile ou de farine. Les graines et le tourteau sont aussi utilisés en alimentation animale.,0
"arbre cultivé pour son fruit à coques la chataigne comestible par l'homme sous forme grillée, confite ou en farine.",0
arbre destiné à l'ébenisterie ou comme bois de chauffage.,0
Ensemble de plantes cultivées pour leur racine utilisée dans l'industrie pour la fabrication des boissons. La racine  et les feuilles sont aussi comestibles par l'homme sous forme de légume.,0
Plante potagère cultivée pour ses feuilles comestibles par l'homme sous forme de légume en salade: l'endive.,0
Plante cultivée pour sa racine utilisée en industrie pour la fabrication des boissons.,0
Plante potagère cultivée pour ses feuilles comestibles par l'homme sous forme de légume en salade: la chicorée frisée.,0
Plante potagère cultivée pour ses feuilles comestibles par l'homme sous forme de légume en salade: la chicorée. Il existe plusieurs variétés de chicorées.,0
Plante potagère cultivée pour ses feuilles comestibles par l'homme sous forme de légume en salade: la scarole. Il existe plusieurs variétés de scaroles.,0
"Ensemble de plantes cultivées pour leurs feuilles, leurs tiges, leurs fleurs. Les feuilles et certaines autres parties de la plante sont comestibles par l'homme sous forme de légumes. Les feuilles sont aussi utilisées comme fourrage en alimentation animale.",0
plante potagère cultivée pour son bourgeon comestible par l'homme sous le forme du légume du même nom.,0
Plante potagère cultivée pour ses feuilles comestible par l'homme sous forme du légume du même nom.,0
Plante potagère cultivé pour ses feuilles comestible par l'homme sous forme de légume.,0
Plante potagère dont on concomme la fleur (l'inflorescence) comestible par l'homme sous la forme du légume du même nom.,0
Plante cultivée pour ses feuilles utilisées en alimentation animale comme fourrage. Il existe plusieurs variétés de choux fourragers.,0
Plante potagère cultivée pour ses feuilles (pomme) comestible par l'homme sous forme du légume du même nom.,0
"Ensemble de plantes potagères comestibles par l'homme sous forme de légume du même nom. En fonction de la variété de chou, la partie de la plante consommable est différente.",0
Plante potagère cultivée pour la base renflée de sa tige comestible par l'homme sous forme de légume du même nom,0
Plante potagère tropicale cultivée pour son fruit du même nom consommé comme légume.,0
Plante cultivée pour ses feuilles comestibles par l'homme sous forme d'aromate du même nom,0
agrume cultivé pour son fruit le citron.,0
agrume cultivé pour son fruit la clémentine. Il existe plusieurs sortes de clémentines.,0
arbre tropical et arbre fruitier cultivé pour son fruit la noix de coco,0
Plante cultivée pour leurs graines riches en lipides comestible par l'homme sous forme d'huile. Son tourteau est utilisé en alimentation animale. La plante entière est utilisée en alimentation animale comme fourrage.,0
"Plante cultivée pour sa richesse en lipide, utilisée plante entière en alimentation animale. Il existe plusieurs variétés de colza fourrager.",0
colza semé avant février principalement à l'automne,0
Plante cultivée pour ses graines riches en lipides comestible par l'homme sous forme d'huile. Son tourteau est utilisé en alimentation animale. Il existe plusieurs variétés de colza oléagineux.,0
colza semé après février,0
agrume tropical cultivé pour son fruit du même nom combava.,0
Plante potagère cultivée pour son fruit comestible par l'homme sous forme de légume le concombre.,0
arbre tropical et arbre fruitier cultivé pour son fruit le corossol,0
Plante potagère cultivée pour son fruit comestible par l'homme sous forme de légume. Il existe plusieurs variétés de courges.,0
"Plante potagère cultivée pour son fruit et sa fleur comestible par l'homme sous forme de légume la courgette, la fleur de courgette.",0
Plante cultivée pour ses feuilles et ses tiges comestibles par l'homme sous forme de légume en salade: le cresson. Il existe une plante non cultivée dont les feuilles et les tiges sont  comestibles par l'homme sous forme de légume le cresson.,0
"Culture de plantes utilisées par l'industrie pour fournir des arômes, des parfums etc...",0
culture des plantes à fleurs et des plantes vertes d'ornement.,0
"Plante utilisée pour l'alimentation animale sous forme de fourrage, de prairie ou de choux racines et tubercules fourragères.",0
"Ensemble de plantes, d'arbres ou d'arbustes cultivés pour leurs fruits comestibles par l'homme sous forme de fruits. Les fruits peuvent subir une transformation et être mangés sous forme de jus de fruits alcoolisés ou non.",0
Ensemble de plantes cultivées pour être transformées par l'industrie en un nouveau produit  alimentaire dérivé ou un produit non alimentaire.,0
culture des plantes et arbres pour l'autoconsommation des ménages,0
"Ensemble de plantes cultivées pour l'alimentation humaine directe sous forme de légumes. Les légumes peuvent être consommés en frais (maraîchage, culture vivrière, jardins familiaux ou  potager) ou après transformation par l'industrie (culture de plein champ). La classification des plantes se fait en fonction de la partie de la plante mangée par l'homme. Comme l'ensemble des plantes peuvent être cultivées suivant les différents  types de production des légumes (maraîchage, culture de plein champ), ceux ci n'ont pas de descendants.",0
Type de production de culture légumière. Les plantes sont cultivées pour l'alimentation humaine sous forme de légumes. Les légumes sont destinés à l'industrie.,0
"culture effectuée dans les régions tropicales (amérique du sud, asie, antilles, etc...)",0
Culture des plantes destinée à l'autoconsommation. Type de production très répandu dans le tiers monde ou les pays du sud.,0
Plante cultivée pour sa racine (rhizome) comestible par l'homme sous forme de plante aromatique. La racine est aussi utilisée comme plante medecinale.,0
Plante potagère cultivée pour sa bulbe comestible par l'homme sous forme de légume du même nom. Plusieurs variétés d'échalotes existent.,0
Plante cultivée pour ses grains comestibles par l'homme sous forme de céréales ou de farine. La tige de la plante est utilisée en alimentation animale comme paille.,0
Plante potagère cultivée pour ses feuilles comestibles par l'homme sous forme de légume du même nom.,0
Plante cultivée pour ses graines riches en protéines. Les graines sous utilisées en alimentation animale. Il existe plusieurs variétés de féverole.La plante entière est utilisée en alimentation animale comme fourrage vert ou ensillé.,0
"Plante cultivée pour sa richesse en protéine, utilisée plante entière en alimentation animale comme fourrage consommé en vert, fourrage vert, fourrage ensilé",0
Féverole semée avant le mois de février.,0
féverole semée après le mois de février.,0
Plante cultivée pour ses graines riches en protéines. Les graines sous utilisées en alimentation animale. Il existe plusieurs variétés de féverole.,0
"Plante cultivée pour ses graines riches en protéines, comestible par l'homme sous forme de légume frais ou sec. Les graines sont utilisées en alimentation animale.",0
Plante cultivée pour ses graines comestibles par l'homme sous forme de légume frais ou sec.,0
plante cultivée pour ses graines utilisées pour l'alimentation animale.,0
arbre cultivé pour son fruit la figue.,0
Ensemble de plantes cultivées pour être récoltées et utilisées plante entière comme fourrage ou ensilage pour l'alimentation animale. Le cycle de production doit être inférieure à l'année.,0
plante cultivée pour son fruit comestible par l'homme sous forme de fruit sucrée la fraise. Il existe plusieurs variétés de fraisiers.,0
arbuste cultivé pour son fruit la framboise.,0
catégories des végétaux cultivés en France en fonction de leurs usages.,0
terres non mises en culture ou portant des cultures non destinées à être récoltées.,0
Plante cultivée pour leurs fleurs commercialisées sous le nom de géranium,0
Plante tropicale cultivée pour son fruit comestible par l'homme sous forme de légume ou de plante aromatique.,0
arbre tropical et arbre fruitier cultivé pour son fruit la goyave. Il existe plusieurs variétés de goyaves.,0
arbre tropical et arbre fruitier à baie cultivé pour son fruit du même nom.,0
"Ensemble de plantes cultivées à grande échelle dont les produits sont  destinés principalement à l'industrie pour la transformation, la conserverie. Les produits transformés peuvent être destinés à l'alimentation humaine ou animale ou être des produits non alimentaires. Type de production mécanisée.",0
plante tropicale cultivée pour son fruit maracudja ou fruit de la passion.,0
arbuste cultivé pour sa baie la groseille.,0
"Plante potagère cultivée pour ses fruits les gousses comestibles pour l""homme sous forme de légume vert:  le haricot vert. Les graines d'haricot sont aussi utilisées en alimentation humaine comme légume vert  ou sec: haricot en grain ou haricot sec. Il existe plusieurs variétés d'haricots.",0
Plante potagère cultivée pour ses graines comestibles par l'homme sous forme de légume vert ou sec: le flageolet ou haricot à écosser ou haricot demi sec.,0
Plante cultivée pour ses graines comestibles par l'homme sous forme de légume sec: le haricot sec,0
Plante cultivée pour ses fruits les gousses comestibles par l'homme sous forme de légume: le haricot vert.,0
"branche de l'agriculture qui concerne la culture des plantes d'ornements (fleurs, arbustes, arbres). Aucune partie de la plante ne sera utilisée pour l'alimentation humaine ou animale.",0
Plante cultivée pour ses fleurs (inflorescences femelles ou cônes) utilisées en brasserie pour aromatiser la bière,0
Plante tropicale cultivée pour sa tubercule comestible par l'homme sous forme de légume. Plante cultivée en auto-consommation (culture vivrière).,0
"superficies de faible importance, destinées à la culture de produits pour la consommation du ménage: fruit, fleur, légume",0
Plante potagère cultivée pour ses feuilles comestibles par l'homme sous forme de légume du même nom. Il existe plusieurs variétés de laitues.,0
Plante potagère cultivée pour ses feuilles comestibles par l'homme sous forme de légume: la batavia. Il existe plusieurs variétés de batavia.,0
Plante potagère cultivée pour ses feuilles comestibles par l'homme sous forme de légume: Feuille de chêne. Il existe plusieurs variétés de feuille de chêne.,0
Plante potagère cultivée pour ses feuilles comestibles par l'homme sous forme de légume: la laitue pommée. Il existe plusieurs variétés de laitues pommées.,0
Plante potagère cultivée pour ses feuilles comestibles par l'homme sous forme de légume: la laitue romaine. Il existe plusieurs variétés de laitues romaines.,0
Plante cultivée pour ses fleurs utilisée principalement dans la parfumerie sous forme d'essence. Ses fleurs sont aussi comestibles par l'homme sous forme de plante aromatique.,0
Plante cultivée pour ses fleurs utilisée dans la parfumerie sous forme d'essence.,0
Plantes potagères cultivées pour leurs bulbes comestibles par l'homme sous forme de légumes.,0
Ensemble de plantes cultivées pour leurs feuilles comestibles par l'homme sous forme de légumes.,0
Ensemble de plantes cultivées pour leurs fleurs ou inflorescences comestibles par l'homme sous forme de légumes. L'inflorescence est la disposition des fleurs sur la tige.,0
Ensemble de plantes cultivées pour leurs fruits comestibles par l'homme sous forme de légumes ou de fruit (cas du fraisier).,0
"Ensemble de plantes potagères cultivées pour leurs graines comestibles par l'homme sous forme de légumes. Les graines peuvent se développer dans des gousses, fruits de la plante.",0
Ensemble de plantes cultivées pour leurs racines comestibles par l'homme sous forme de légumes.,0
Ensemble de plantes cultivées pour leurs tiges comestibles par l'homme sous forme de légumes.,0
Ensemble de plantes cultivées pour leurs tubercules comestibles par l'homme sous forme de légumes.,0
Plante cultivée pour ses graines riches en protéines comestibles par l'homme sous forme de légumes secs les lentilles. La paille de lentilles est utilisée en alimentation animale,0
Plante cultivée pour ses graines comestibles par l'homme sous forme de légume sec les lentilles,0
agrume cultivé pour son fruit le lime,0
Plante cultivée pour ses graines riches en lipides ou pour sa fibre ayant plusieurs usages industriels. Les deux usages ont généré des variétés de plantes distinctes.,0
Plante cultivée pour ses fibres ayant plusieurs usages industriels dont la fabrication de textile.,0
Plante cultivée pour ses graines riches en lipides. Les graines sont comestibles par l'homme sous forme d'huile. Les graines sont aussi utilisées en alimentation animale. L'huile de lin a plusieurs usages industriels.,0
arbre tropical et arbre fruitier à noyau cultivé pour son fruit le litchi.,0
arbre tropical produisant un fruitier à noyau appelé longane ou longani,0
Plante utilisée comme fourrage dans la création de prairies artificelles et temporaires,0
"Ensemble de plantes cultivées pour leurs graines riches en protéines utilisées en alimentation animale. La plante entière est aussi utilisée comme fourrage. Les graines sont comestibles par l'homme sous forme de légumes secs, de farine. Certaines plantes sont cultivées pour leurs fleurs ornementales. Le lupin est aussi une plante à fibres. Le lupin est utilisé comme engrais vert",0
Plante cultivée pour ses fibres ayant plusieurs usages industriels.,0
Plante cultivée pour leur richesse en protéines. La plante entière est utilisée comme fourrage en alimentation animale.,0
Plante ornementale cultivée pour leurs fleurs.,0
Plante cultivée pour ses graines riches en protéines. La graine est comestible par l'homme sous forme de légume sec ou de graines grillées. Les graines sont aussi utilisées en alimentation animale.,0
Plante utilisée comme fourrage dans la création de prairies artificielles,0
Plante utilisée comme fourrage dans la création de prairies. Le fourrage peut être frais ou déshydraté.,0
Plante cultivée pour ses feuilles comestibles par l'homme sous forme de légume en salade.,0
"Plante destinée à plusieurs usages: comme légume pour l'alimentation humaine (mais doux, mais à popcorn), comme céréale pour alimentation humaine et animale et comme fourrage pour l'alimentation animale.",0
"Plante cultivée pour ses grains comestibles par l'homme sous forme de céréale, de farine, de semoule. Les grains sont principalement utilisé en alimentation animale. La plante entière est aussi utilisée en alimentation animale sous forme de fourrage ou d'ensilage.",0
Plante cultivée pour son fruit comestible par l'homme sous forme de légume du même nom. Le fruit se compose de graines. Le fruit entier ou les graines sont consommés.,0
Plante cultivée comme fourrage pour les animaux. elle peut être consommé en vert ou après ensilage.,0
"Plante cultivée pour ses grains utilisés principalement en alimentation animale. Le grain est comestible par l'homme sous forme de farine, de céréales, de semoule etc...",0
Plante cultivée pour ses graines comestibles par l'homme sous forme de pop-corn.,0
agrume cultivé pour son fruit la mandarine,0
arbre tropical et arbre fruitier cultivé pour son fruit le mangoustan,0
arbre fruitier à noyau cultivé pour son fruit la mangue.,0
Type de production intensive des cultures légumières et de certains fruits (petits fruits) destinés à la vente en frais.,0
Plante potagère cultivée pour son fruit comestible par l'homme comme légume du même nom. Il existe plusieurs variétés de melon.,0
Mélange de deux céréales pour l'alimentation animale. Culture composée de deux plantes le blé et le seigle pour alimentation humaine.,0
Ensemble de plantes cultivées principalement pour ses grains comestibles par l'homme sous forme de céréales ou de farine.,0
Plante cultivée pour être utilisée en alimentation animale comme fourrage,0
Plante cultivée pour ses graines comestibles par l'homme sous forme de condiment la moutarde. Les graines sont riches en lipides dont on extrait de l'huile. La plante est aussi utilisée comme fourrage pour l'alimentation animale. Il existe plusieurs variétés de moutarde. La moutarde noire est une plante médecinale.,0
Plante cultivée pour sa richesse en lipides. Elle est utilisée plante entière comme fourrage en alimentation animale.,0
arbuste cultivé pour son fruit du même nom la myrtille,0
Plante potagère cultivée pour sa racine consommée par l'homme sous forme de légume du même nom.,0
Plante cultivée pour ses graines riches en lipides comestible par l'homme sous forme d'huile. La plante entière est aussi utilisée comme fourrage pour l'alimentation animale ou comme engrais vert.,0
Plante cultivée pour ses graines riches en lipides. En france elle est utilisée plante entière comme fourrage vert ou fourrage ensillé en alimentation animale. La navette est aussi utilisée comme engrais vert.,0
arbre cultivé pour son fruit à coque la noisette.,0
arbre cultivé pour son fruit à coques la noix. La noix est riche en lipides dont on extrait de l'huile alimentaire.,0
Plante cultivée pour leur fleur (capsule) utilisée dans l'industrie comme plante médecinale. Les capsules contiennent des graines utilisées dans l'huilerie.,0
Plante potagère cultivée pour sa bulbe comestible par l'homme sous forme de légume du même nom. Plusieurs variétés d'oignons existent.,0
"Ensemble de plantes cultivées pour leurs fruits ou leurs graines riches en matières grasses (lipides). De ces fruits et graines sont extrait une huile à usage alimentaire humaine, alimentaire animal ou industriel. Les résidus de l'extraction constituent les tourteaux utilisés pour l'alimentation animale.",0
arbre fruitier à noyau cultivé pour son fruit l'olive. arbre également utilisé comme ornement dans les jardins.,0
agrume cultivé pour son fruit comestible l'orange.,0
Plante cultivée pour ses grains comestibles par l'homme sous forme de malt. Le grain et la tige est aussi utilisée pour l'alimentation animal.,0
Orge dont l'épi comporte deux rangées de grains.,0
"orge à deux rangs semé avant le 1er février, principalement à l'automne.",0
"Orge à deux rangs semé après le 1er février, principalement de mars à mai.",0
"orge semé avant le 1er février, principalement à l'automne",0
"Orge semé après le 1er février, principalement de mars à mai. Orge de printemps est toujours à deux rangs.",0
Orge dont l'épi comporte six rangées de grains.,0
"orge à six rangs semé avant le 1er février, principalement à l'automne.",0
agrume cultivé pour son fruit le pamplemousse. Le pamplemousse est consommé plutot comme fruit confit à cause de son gout acidulé et amer. Ne pas confondre avec le pomelo consommé en frais.,0
Plante cultivée pour son fruit comestible par l'homme. Agreste catégorie la pastèque dans les légumes.,0
arbre fruitier à noyau cultivé pour son fruit la pêche. Il existe plusieurs variétés de pêches.,0
Plante cultivée pour ses feuilles comestibles par l'homme sous forme de plante aromatique: le persil. Il existe plusieurs variétés de persil.,0
les petits fruits contiennent tous les arbres baies plus les fraisiers. A noter que le kiwi est aussi une baie.,0
Plante cultivée pour ses graines comestibles par l'homme sous forme de légume frais: les petits pois,0
Arbre cultivée pour son fruit à coques la pistache. La pistache riche en protéines est comestible par l'homme sous forme grillées ou de fruits secs.,0
Ensemble de plantes cultivées pour les aromates contenus dans leur tissu et comestibles par l'homme sous forme d'épices ou d'aromates. Les aromates et les épices sont utilisés en art culinaire pour relever le goût des aliments. Ils sont utilisés aussi dans la fabrication des boissons.,0
Plante riche en fibre utilisée et transformée par l'industrie pour la fabrication du textile,0
Ensemble de plantes cultivées pour leur propriété médicinale et utilisée dans l'industrie.,0
Ensemble de plantes cultivées pour l'industrie de la parfumerie. On extrait de ces plantes des produits odorants et des huiles essentielles.,0
"Plante potagère cultivée pour sa tige, ses feuilles et sa bulbe consommées sous forme de légume du même nom.",0
arbre fruitier cultivé pour son fruit à pépins la poire.,0
Ensemble de plantes cultivées pour leurs graines et leurs gousses comestibles par l'homme sous forme de légumes. Les graines sont utilisées en alimentation animale. La plante entière est aussi utilisée comme fourrage en alimentation animale.,0
Plante cultivée pour ses graines riches en protéines comestibles par l'homme sous forme de légumes secs ou de farine.,0
Pois utilisé plante entière comme fourrage vert ou ensilage pour l'alimentation animale.,0
pois protéagineux semés avant le mois de février,0
"Plante cultivée pour ses gousses et ses graines comestibles par l'homme sous forme de légume frais (petits pois,  pois mangetout) ou de légume sec (pois cassés), Les fanes peuvent être utilisées en alimentation animale.",0
pois protéagineux semé après le mois de février,0
Plante cultivée pour leurs graines utilisée pour l'alimentation animale. Les fanes sont aussi utilisées en alimentation animale.,0
Plante cultivée pour ses graines comestibles par l'homme sous forme de légumes secs les pois cassés,0
Plante cultivée pour son fruit comestible par l'homme sous forme de légume du même nom,0
agrume cultivé pour son fruit du même nom le pomelo. Ce fruit est vendu sous le nom de pamplemousse. Le pomelo au contraire du pamplemousse est consommé en frais.,0
Plante cultivée pour ses tubercules comestibles par l'homme sous forme de légume. Les tubercules sont aussi utilisées en industrie. Les tubercules sont aussi utilisées en alimentation animale,0
Plante potagère cultivée pour sa tubercule comestible par l'homme sous forme de légume.,0
Plante cultivée pour sa tubercule utilisée en industrie pour son amidon.,0
arbre fruitier cultivé pour son fruit à pépin la pomme. Il existe plusieurs variétés de pommes.,0
surface peuplée de végétaux utilisés exclusivement pour l'alimentation animale. Ces surfaces peuvent être paturées ou fauchées. En fonction du type de végétaux présent dans les prairies et de la durée de vie de la prairie il existe plusieurs types de prairies.,0
"prairie ensemencée exclusivement de légumineuses fourragères. Prairie fauchée. Prairie d'une durée de vie inférieure à 10 ans et supérieure à 1 an, en moyenne 5 ans",0
"Prairie ensemencée et composée de légumineuses fourragères et de graminée fourragère. Prairie utilisée en fauche ou en pâture produisant du foin et de l'ensilage. Prairie d'une durée de vie de 0 à 5 ans, donnant lieu a au plus 6 récoltes.",0
Ensemble de plantes cultivées pour leur graines riches en protides et en protéines. Elles sont principalement destinées à l'alimentation animale. Certaines plantes sont aussi cultivées pour leurs graines comestibles par l'homme sous forme de légumes secs.,0
arbre fruitier à noyau cultivé pour son fruit la prune. Il existe différentes variétés de prune.,0
arbre tropical cultivé pour son fruit la quenette. Il existe plusieurs dénominations pour ce fruit.,0
"choux, racines ou tubercules cultivés pour être utilisés en alimentation animale comme fourrage. La distinction entre RTF et fourrage annuel n'est pas claire. Quand la plante entière est utilisée comme fourrage elle est classée dans fourrage annuel. (à vérifier)",0
Plante potagère cultivée pour sa tige souterraine (hypocotyle) comestible par l'homme sous forme de légume du même nom. Plusieurs variétés de radis existent.,0
arbre fruitier à noyau cultivé pour son fruit du même nom: le ramboutan aussi appelé litchi velu.,0
Plante cultivée pour ses graines riches en lipides. Huile de ricin a de nombreux usages industriels. Les feuilles de ricin ont des propriétés médicinales.,0
Plante cultivée pour ses grains comestibles par l'homme sous forme de riz de farine. Il est aussi utilisé pour la fabrication de boisson fermentée. Il existe plusieurs variétés de riz,0
Ensemble de plantes potagères cultivées pour leurs feuilles comestible par l'homme sous forme du légume la salade. Les plantes non représentées directement par un individu skos sont à considérer comme membre de cet ensemble générique.,0
Plante cultivée pour ses grains comestibles par l'homme sous forme de farine. La tige est aussi utilisée en alimentation animale sous forme de paille. Il existe plusieurs variétés de blé noir.,0
Plante potagère cultivée pour sa racine comestible par l'homme sous forme de légume: le salsifi.,0
Plante cultivée pour ses grains comestibles par l'homme sous forme de céréale ou de farine. Le grain est aussi utilisé en alimentation animale. La tige est utilisée en alimentation animale sous forme de paille.,0
seigle semé avant le 15 février,0
seigle semé après le 15 février,0
Ensemble de plantes cultivées pour produire des semences.,0
"Plante cultivée pour ses graines riches en lipides, comestibles par l'homme sous forme d'huile ou de graines grillées.",0
Terme ambigus. Ce nom est utilisé pour deux types de plantes différentes: le soja et l'haricot mungo.,0
Plante cultivée pour sa richesse en protéines et en lipides. La plante entière est utilisée en alimentation animale comme fourrage.,0
Plante cultivée pour ses graines riche en lipides et en protéines comestibles par l'homme sous forme d'huile de soja. Le tourteau et la farine de soja sont utilisés en alimentation animale. Il existe plusieurs variétés de soja.,0
Plante cultivée pour ses graines germées comestibles par l'homme sous forme de légume les pousses de soje ou germes de soja.,0
Plante cultivée pour ses grains comestibles par l'homme sous forme de céréales ou de farine. La plante est aussi utilisée comme fourrage en alimentation animale.,0
Plante utilisée comme fourrage en alimentation animale.,0
Plante cultivée pour ses grains comestibles par l'homme sous forme de céréales ou de farine.,0
