492	1	a	Dégâts : La présence de pucerons au moment de la plantation est un facteur de risque de viroses et peut engendrer une prolifération par la suite sur la culture.
11	0	a	Plante potagère cultivée pour sa bulbe comestible par l'homme sous forme de légume du même nom.
1087	2	a	● Puccinia buxi Les corps de fructification de la rouille de la rouille du buis forment des petits points brun -foncés sur les feuilles.
1049	2	a	De l’oïdium est présent dans quelques parcelles.
3	0	a	Plantes cultivées comme fourrage. Elles sont utilisées dans les prairies pour l'alimentation animale et les pelouses ornementales. Ces plantes sont aussi des adventices pour d'autres cultures.
312	1	a	Bulletin de Santé du Végétal Aquitaine – Maraîchage – Pomme de terre N° 8 – 6 mai / 3 Pucerons Situation sur le terrain : Les observations réalisées sur les différentes zones de production ne mettent pas en évidence la présence de pucerons.
257	0	a	Jardins (et vergers) familiaux : la définition est dérivée de celle des enquêtes structures (« superficies de faible importance, destinées à la culture de produits pour la consommation du ménage ») ; une distinction est faite entre ceux des exploitants agricoles, et ceux des non exploitants (en particulier les « jardins ouvriers »). Cette superficie réservée à l’autoconsommation comprend en général des légumes, des fruits et des petits fruits en association avec quelques fleurs éventuellement. Pour les jardins familiaux des exploitants et par convention, sont comptées en jardin familial, les petites cultures de pommes de terre et autres légumes (haricots verts, fèves, carottes, ...) sur la superficie rentrant dans l’assolement, quand celles-ci sont destinées uniquement aux besoins de la famille ; de même pour les petits vergers familiaux. Les superficies de ces jardins cultivés en fleurs ou plantes ornementales pour l'agrément sont classées, de même que les jardins d'agrément, dans le territoire non agricole. Source Agreste la statistique agricole annuelle présentation générale.
53	0	a	arbuste cultivé pour sa baie le cassis
275	0	a	Framboises (Rubus idaeus L.) : ce poste exclut les mûres-framboises, hybrides américains (loganberry, boysenberry, ...) dont certains sont commercialisés en « framboisine ». Source Agreste Statistique Agricole Annuelle: présentation générale
908	2	a	En résumé, niveaux de risque : Melon : - O ïdium : - Cladosporiose : - Bactériose : - Mildiou : Situation climatique : Pluies : Malgré quelques petites pluies d'intensité variable suivant les secteurs, la sécheresse perdure.
1051	2	a	BULLETIN DE SANTÉ DU VÉGÉTAL – MELON N°26 DU 18 SEPTEMBRE 2014 – Page 2/3 • Oïdium De l’oïdium est observé dans des parcelles.
699	1	a	D'autres auxiliaires sont observés sur des foyers comme des larves de cécidomyies ,de syrphes, des œufs de chrysopes...
125	0	a	Ensemble de plantes cultivées pour être récoltées et utilisées plante entière comme fourrage ou ensilage pour l'alimentation animale. Le cycle de production doit être inférieure à l'année.
45	0	a	blé tendre semé après le 15 février.
26	0	a	Plante potagère cultivée pour son fruit comestible par l'homme sous forme de légume l'aubergine
614	1	a	Criocères : 10 parcelles signalent des attaques de criocères avec en moyenne 13% des plantes touchées.
924	2	a	16 6 juin 2014 SOMMAIRE ► OIGNON: attention au mildiou!
800	2	a	Semaine calme si ce n'est la pression oïdium.
494	1	a	- Limiter les sites de reproduction en maintenant propres les parcelles et leurs abords (destructions adventices et résidus de cultures).
327	1	a	Commune Variété Stade culture Stade tubercule Situation Pluie* NR - - 6 feuilles Franceline Mundolsheim - - 3 feuilles Marabel Duttlenheim 0 Pucerons 11+40 Noix 6 feuilles Agata Griesheim/Molsheim Monalisa Niedernai 6 feuilles - - 12 Marabel Pucerons - 3 feuilles Valff (parcelle bio) Monalisa 1 Pucerons 10+25 20 mm 7 feuilles Agata Muttersholtz Volgelsheim AB Agata Floraison Noix Doryphore 15+20 7 feuilles Adora Coccinelles 25 Noix Blotzheim 5 feuilles Marabel Coccinelles Adora Boutons floraux Burnhaupt le Haut Pucerons *valeur de pluie+irrigation Photo.
1017	2	a	BULLETIN DE SANTE DU VEGETAL M ID I -PYRENEES Ail - n°4 Penicillium État hydrique Rouille La présence des symptômes a tendance à se généraliser.
71	0	a	Ensemble de plantes cultivées pour leur racine utilisée dans l'industrie pour la fabrication des boissons. La racine  et les feuilles sont aussi comestibles par l'homme sous forme de légume.
418	1	a	Tordeuse : aucune ponte observée.
211	0	a	Une céréale est une plante cultivée principalement pour ses grains, c'est-à-dire ses fruits (caryopses), utilisés dans l'alimentation de l'Homme et des animaux domestiques, souvent moulus sous forme de farine raffinée ou plus ou moins complète1, mais aussi en grains entiers (ces plantes sont aussi parfois consommées sous forme de fourrage). Le terme « céréale » désigne aussi spécifiquement les grains de ces plantes.[...] En botanique, les céréales regroupent des plantes de la famille des Poacées (ou Graminées). Certaines graines d'autres familles botaniques sont parfois communément appelées céréales, telles que le sarrasin (Polygonacées), le quinoa et l'amarante (Chénopodiacées) ou le sésame (Pédaliacées). Toutefois, n'étant pas des Poacées, ces dernières ne sont pas des céréales au sens strict, et on leur donne souvent le nom de pseudo-céréales. Source Wikipédia
162	0	a	Ail (Allium sativum L.) : en vert, en sec. La récolte a lieu à partir de mai-juin pour une commercialisation en vert ou en demi-sec et à partir du 15 juin jusqu’au 15 juillet pour une commercialisation en sec. Source Agreste Statistique Agricole Annuelle: présentation générale
954	2	a	Une démarche éco-responsable Les causes de dépérissement des abeilles sont multiples.
834	2	a	A l'heure de la rédaction de ce bulletin, la durée (importante) et la cinétique de germination des oospores traduisent que les œufs de mildiou ne sont par encore mûrs.
1057	2	a	• Mildiou De nouveaux symptômes sont observés.
173	0	a	Artichauts (Cynara scolymus L.) : frais, pédoncule 10 cm. Les principales variétés cultivées sont : Camus de Bretagne, Violet de Provence, Blanc Hyérois et leurs hybrides. Source Agreste Statistique Agricole Annuelle: présentation générale
355	1	a	Pucerons Les seuils d’intervention ne sont dépassés sur aucune des parcelles du réseau de surveillance.
258	0	a	Les jardins familiaux sont exclus. Comme dans les recensements agricoles, sont comptées également en jardins familiaux « de petites cultures de légumes sur la superficie rentrant dans l’assolement, quand celles-ci sont destinées aux besoins des familles d’exploitants agricoles ». Les surfaces indiquées sont les surfaces développées « en équivalent culture pure ». La production récoltée s’entend hors jardins familiaux. Elle n’est pas destinée à l’autoconsommation. Elle peut encore être appelée production « commercialisable ». La production récoltée comprend les retraits. Source Agreste statistique agricole annuelle présentation générale.
708	1	a	cicadelles : toujours quelques observations mais celles-ci reste faibles en quantité.
972	2	a	 Situation sanitaire (éléments remarquables) Mildiou (Plasmopara viticola): MILDIOU -> NOMBRE CEPS ATTEINTS (AU MOINS 1 TACHE)/100 CEPS Nb parcelles du réseau Nombre de parcelle soit 3,4 % 3,4 % 3,4 % 34,5 % 17,2 % 34,5 % 3,4 % Nb observ.
294	0	a	Plante vivrière des régions tropicales cultivée pour ses tubercules comestibles (genre Dioscorea, famille des dioscoracées). Source Larousse Agricole
647	1	a	A surveiller surtout si les conditions humides persistent ; noter cette semaine encore l’observation d’altises dans une parcelle de PINEY (10), avec plus de 20 % de plantes touchées.
232	0	a	Choux autres (Brassica oleracea L.) : en l’état, frais. Ce poste comprend toutes les variétés de choux qui ne sont pas distinguées par ailleurs. Il s’agit de tous les choux pommés (vert, rouge ou blanc) parmi lesquels les choux cabus (à feuilles lisses) et les choux de Milan (à feuilles gaufrées et cloquées). Dans les départements d’outre-mer : le chou chinois ou Pet-saï (Brassica rapa subsp. Pekinensis), les palmistes de la famille des Arecacées (palmiers) dont le bourgeon terminal est consommé comme légume : chou palmiste, palmiste franc, palmier royal, palmiste à colonne, chou coco. Source Agreste Statistique Agricole  Annuelle: présentation générale
141	0	a	branche de l'agriculture qui concerne la culture des plantes d'ornements (fleurs, arbustes, arbres). Aucune partie de la plante ne sera utilisée pour l'alimentation humaine ou animale.
627	1	a	RAVAGEURS  POIS DE PRINTEMPS PUCERONS VERTS Seuil de nuisibilité : Le seuil de nuisibilité est atteint lorsque l’on dénombre en moyenne 30 pucerons verts par plante entre le stade début floraison et le stade fin floraison +2-3 semaines.
539	1	a	• Pucerons et auxiliaires : en progression sur l’ensemble de la zone.
877	2	a	Le mildiou apparu il plusieurs semaines dans les parcelles conventionnelles commence à se stabiliser.
933	2	a	 Phoma : symptômes sur tige et collet présents sur toutes les parcelles.
830	2	a	L'optimum de développement de l'oïdium se situe entre 25°C et 30°C, et 40% et 100% d’humidité relative.
29	0	a	Plante cultivée pour ses grains utilisées en alimentation animale. La plante est aussi utilisée comme fourrage mélangée à une légumineuse.
845	2	a	A Emmerin (59), la rouille s’est développée depuis le dernier BSV, sur les autres parcelles, la situation est plus stable.
404	1	a	En effet, lors de la plantation (mars), les larves de taupins ne sont pas encore ou peu actives et de ce fait, leurs attaques éventuelles dans les tubercules mères sont sans conséquence pour la croissance des plantes.
19	0	a	plantes ou arbustes cultivés pour leurs baies
146	0	a	Plante potagère cultivée pour ses feuilles comestibles par l'homme sous forme de légume: la batavia. Il existe plusieurs variétés de batavia.
513	1	a	MALADIES DE CONSERVATION Mettez en place des mesures prophylactiques à la récolte : - Veillez à faire chuter et à retirer du verger les fruits atteints pour limiter les sources de contaminations.
198	0	a	Choux brocolis (Brassica oleracea L. var. cymosa Duch) : ce poste comprend les choux cultivés pour leur inflorescence unique ou ramifiée, dont les boutons floraux sont différenciés. Sont donc inclus les brocolis verts « à jets » ainsi que ceux qui forment une pomme unique comme le type Calabrese. À ne pas confondre avec le chou-fleur d’hiver appelé improprement chou brocoli. Source Agreste Statistique Agricole Annuelle: présentation générale
556	1	a	 Le seuil de nuisibilité des doryphores n'est pas atteint Surveiller vos parcelles au retour des beaux jours.
983	2	a	Poitou-Charentes Bulletin de santé du végétal ÉDITION VITICULTURE CHARENTES Numéro mai 2015 Prochain bulletin le 27 mai 2015 Directeur de publication : Luc SERVANT Président de la Chambre régionale d’Agriculture de Poitou-Charentes Animateur Filière Vigne Patrice RÉTAUD Chambre régionale d'Agriculture de Poitou-Charentes Dans ce bulletin : PH ÉNOLOGIE : une croissance modérée, 7 feuilles étalées sur Ugni blanc MILDIOU : les premières taches surtout les bords de Gironde OÏDIUM : réceptivité à partir du stade 17 PH ÉNOLOGIE L'Ugni blanc présente en moyenne 7 feuilles étalées.
234	0	a	Christophine (Sechium edule) : ou chayote, chouchou. Source Agreste Statistique Agricole Annuelle: présentation générale
528	1	a	Mesures prophylactiques contre le ver gris - Labourer, - Maintenir la parcelle et ses abords propres dès la mi-avril, - Sarcler – biner.
366	1	a	Les fortes chaleurs de la semaine passée ont provoqué des brûlures importantes sur grappes notamment sur vigne effeuillée BSV viticole Rhône Alpes Page 7 sur 19 BULLETIN DE SANTE DU VEGETAL RHONE-ALPES Oïdium : apparition de symptômes sur grappes sur les secteurs de St Haon le Vieux, Marcilly le Chatel Mildiou : pas de symptômes Black rot : faible présence sur Ambierle : début des attaques sur grappes Tordeuses : on commence à voir les premières perforations.
827	2	a	BSV Légumes n° 1 du 20 avril 2012 BSV Pomme de terre - Oignon n° 9 du 20 décembre 2012 Mildiou Bilan sanitaire Malgré une forte pression de la maladie, les dégâts ont finalement été assez faibles dans les parcelles où la protection a été assurée.
1076	2	a	• Bactériose (Pseudomonas Synringae pv aptata) Les pluies des 30 et 31 mai font évoluer le risque sur ce pathogène.
694	1	a	Les pucerons sont toujours présents sur le réseau d'observations : des ailés et des foyers sont signalés.
228	0	a	Le pe-tsaï, chou chinois ou chou de Pékin (chinois : 白菜 ; pinyin : báicài ; littéralement : « chou blanc »), est une plante herbacée de la famille des Brassicacées, largement cultivée comme plante potagère pour ses feuilles consommées comme légume.  Le chou de Chine ou bok (pak) choy (choï) (Brassica rapa L. subsp. chinensis) est une plante herbacée de la famille des Brassicacées, cultivée comme plante potagère pour ses tiges et ses feuilles consommées comme légume. Source Wikipédia
414	1	a	Cicadelles vertes : baisse de la population Eudémis : le vol de 2ème génération a timidement débuté .Pas de ponte observée.
193	0	a	Blé dur (Triticum durum Desf. et hybrides interspécifiques à même nombre de chromosomes) Le blé dur est une céréale distincte du blé tendre qui s’emploie sous forme de semoule directement et dans la fabrication des pâtes alimentaires ou des gâteaux. Le blé dur doit avoir une couleur de jaune ambré à brun et présente une cassure vitreuse d'aspect translucide et corné. Il ne doit pas être confondu avec les blés tendres dits de « force » (tels que les variétés Florence-Aurore, Prinqual). Source Agreste Statistique Agricole Annuelle: présentation générale
1079	2	a	BULLETIN DE SANTÉ DU VÉGÉTAL – MELON N° 10 DU 01 JUIN 2011 – Page 2/3 • Mildiou (Pseudoperonospora cubensis) Le modèle « MILMEL » annonce un risque faible à moyen.
899	2	a	Oïdium : 3 parcelles signalent la présence de symptômes d’oïdium sur les f3 du moment avec 40% des feuilles touchées et 2 parcelles en signalent sur la f2 du moment avec 35% des feuilles touchées.
307	1	a	Seuils de nuisibilité contre le méligèthes Stade boutons accolés (D1) Stade boutons séparés (E) Colza sain et vigoureux 2 méligèthes / plante méligèthes / plantes Colza handicapé et peu vigoureux 1 méligèthe / plante méligèthes / plantes Évaluation du risque : aucun risque à ce jour.
459	1	a	Mouche de l’oignon Delia antiqua Les piégeages sont en dent de scie : 0 individu pié- gé lors de la collecte de jeudi dernier sur le 49.
707	1	a	Cicadelles des grillures : Les cicadelles des grillures sont toujours visibles mais avec des populations < à 15 individus.
474	1	a	Mais le risque doit être évalué par un comptage de nombre d’insectes présents sur plantes ou une fréquence de plantes avec méligèthes.
338	1	a	Altises.
742	2	a	Références Nouveautés TOISONDOR MAXWELL TIMBER OAKLEY PR22R58 BAGOU OEDIPE ALTIGO AMUNDSEN PHARE PREMIO BOISSEAU COMODOR HYSTAR FIORETTO HYSUN CAMPERO INSPIRATION PALEDOR CAPHORN ADEQUAT BERMUDE RUSTIC VALODOR MERCATO KORELI BUENO GALACTIC SELEKT TIAGO ANDALOU ALDRIC IRIDIUM MINOTOR SOLLARIO EPIDOC EXELCIOR PALADAIN SAMURAI ROSARIO MENDEL ACCOR EUCLIDE EXPERT HYMACK AMBITION CHEVALIER AREZZO BOREGAR ALIXAN ARLEQUIN DIALOG PEPIDOR APACHE PERFECTOR INTERET HAUSSMANN RICHEPAIN RODRIGO AUBUSSON SANKARA AUDI GLASGOW GARCIA GRETHEL DINOSOR CCB INGENIO Source : 37 essais 2007 et 20 essais 2008 Les plus résistants Les plus sensibles Bulletin n°14 du 26 mai 2009 La fusariose des épis Avec la pleine floraison des blés, on se trouve dans la phase de risque de contamination de la fusariose sur les épis.
115	0	a	Plante potagère cultivée pour ses feuilles comestibles par l'homme sous forme de légume du même nom.
518	1	a	Tout doit être fait pour éviter la pullulation de l’insecte dans les cultures.
491	1	a	• Pucerons Description : Comme en pépinière, deux types de pucerons se retrouvent sur tabac au champ.
469	1	a	Rappelons que la nuisibilité du charançon de la tige du chou est considérée comme négligeable (ponte dans les pétioles, sans déformation) d'où la nécessité de bien savoir distinguer les 2 espèces dans les pièges.
880	2	a	Poste Météo Berniere/mer (14) Biville la baignarde76 Brecy (14) Bretteville (76) Carpiquet (14) Damblainville (14) Etrepagny (27) Gisay (27) Gouville (27) Le Neubourg (27) Luneray (76) Rots (14) St Georges (27) Yvetot (76) Potentiel de sporulation FORT FORT FORT FORT FORT FORT FORT FORT FORT FORT FORT Génération en cours Pluie du 11 au 17 juillet PAS DE DONNEES 26,2 12eme génération en cours 30 - 27 16eme génération en cours PAS DE DONNEES PAS DE DONNEES 6,5 14, ,4 31,5 - - - - 9eme génération en cours 13eme génération en cours - Le mildiou est désormais présent dans beaucoup de parcelles et jardins, l'environnement est bien contaminé.
508	1	a	TORDEUSE ORIENTALE Ce ravageur peut ponctuellement s’attaquer au pommier et poirier, notamment au voisinage de pêchers récoltés.
214	0	a	La paille est la partie de la tige de certaines graminées, dites céréales à paille (blé, orge, avoine, seigle, riz), coupée lors de la moisson. Source Wikipédia
30	0	a	avoine semée avant le 1er février, principalement de fin septembre à mi-octobre
273	0	a	Fraises (Fragaria ananassa Duch. ex Decaisne et Naudin) et fraises des bois (Fragaria vesca L.). Toutes variétés : non remontantes, semi-remontantes et remontantes. Les superficies en fraisiers remontants ne sont comptées qu’une seule fois. Source Agreste Statistique Agricole Annuelle: présentation générale
565	1	a	• Pucerons verts : Signalés localement.
932	2	a	Le choix de variétés Très peu Sensibles (TPS) ou Résistantes (R) reste la meilleure parade aux attaques de phomopsis.
1056	2	a	ÉTAT DES CULTURES On note des nouveaux symptômes de mildiou.
1120	2	a	Ergot des céréales Plusieurs situations nous sont signalées dans le secteur de Champlitte (INTERVAL).
496	1	a	- Pour plus d'information sur cette adventice, consultez le Flash spécial Ambroisie.
253	0	a	Salade cresson ou cresson de fontaine (Nasturtium officinale R. Br.) : la superficie est nette, donc excluant les talus. Le cresson donne lieu à plusieurs récoltes ; la surface n’est comptée qu’une fois, le rendement tenant compte des deux ou trois récoltes. Source Agreste Statistique Agricole Annuelle: présentation générale
177	0	a	Pomme cannelle ou atte (Annona squamosa L.) : fruit de l’attier ou pommier cannelle. Source Agreste Statistique Agricole Annuelle: présentation générale
774	2	a	Pommier-Poirier Tavelure Situation actuelle Il n’y a pas de risque de contamination tant que les conditions d’humectation des feuilles et de température ne sont pas réunies.
131	0	a	Plante tropicale cultivée pour son fruit comestible par l'homme sous forme de légume ou de plante aromatique.
77	0	a	Ensemble de plantes cultivées pour leurs feuilles, leurs tiges, leurs fleurs. Les feuilles et certaines autres parties de la plante sont comestibles par l'homme sous forme de légumes. Les feuilles sont aussi utilisées comme fourrage en alimentation animale.
398	1	a	À noter, une baisse de 30 à 35% des rendements à partir du 14 juillet, conséquence des multiples dégâts de taupins dans certains secteurs.
219	0	a	Le Chanvre cultivé (Cannabis sativa L.) est une plante herbacée annuelle de la famille Cannabaceae, désormais considérée comme l'unique espèce du genre botanique Cannabis, mais divisée en plusieurs phénotypes pouvant être décrits comme sous-espèces et variétés. L'espèce provient des régions équatoriales et a la particularité d'avoir une forte croissance. Cette plante est connue pour ses effets psychotropes sous le nom de « cannabis », mais elle a aussi une utilisation commerciale et industrielle en tant que chanvre. C'est l'une des plus anciennes plantes cultivées. Elle a pu être utilisée dans des domaines très divers, en tisane ou épice dans les plats maghrébins ou pour les multiples applications qu'elle permet : tissus, construction, cosmétique, isolation phonique et isolation thermique, huiles, cordages, litières, combustibles, papeterie, alimentation humaine, alimentation animale, agrocarburants, matériaux composites en association avec des matières plastiques, etc. Source Wikipédia
681	1	a	"Bulletin de santé du végétal Aquitaine - Légumes de plein champ N°20 – 8 novembre gggggggggg ggggg Ce qu'il faut retenir Bilan sanitaire maïs doux 2012 Comparaison avec Qualification de la pression 2012 (a) l’année 2011 Faible ↓ ou = Moyenne Faible Faible Moyenne Faible à moyen suivant les secteurs Faible à moyen suivant les secteurs = ↓ ↓ = = = Helminthosporiose Pyrale Sésamie Heliothis Vers gris Scutigérelles Taupins (a) Pression dans les parcelles agricoles avec un itinéraire technique conventionnel pouvant comporter des traitements vis à vis de certains bioagresseurs. """
34	0	a	Ensemble de plantes cultivées pour leur racine. La racine est comestible par l'homme sous forme de légume. La racine est utilisée en industrie pour fabriquer du sucre. La plante entiére est utilisée en alimentation animale comme fourrage. La racine est aussi utilisée en industrie pour fabriquer du colorant.
136	0	a	arbuste cultivé pour sa baie la groseille.
420	1	a	Reproduction partielle autorisée avec la mention « extrait du bulletin de santé du végétal Arboriculture fruitière Nouvelle-Aquitaine N°22 du 17/11/2016 » Bulletin de Santé du Végétal Nouvelle-Aquitaine / Edition Aquitaine Arboriculture fruitière – N°22 du 17 novembre 2016 1/9 Le réseau de piégeage prune d'Ente Aquitaine 2016 était constitué de 31 pièges carpocapse des prunes, 19 pièges Cydia lobarzewskii, 3 pièges Drosophila suzukii, 2 pièges hoplocampe, 1 piège tordeuse orientale, xylébore et cossus.
925	2	a	Symptômes de mildiou sporulent (FREDON NPdC) Mildiou oignon - Modèle Selon le modèle Miloni, il n’y a pas de nouvelles contaminations sur tous les postes météorologiques sauf à Vauvil- lers (80) qui passe donc à la troisième génération.
158	0	a	Abricots pays (Mammea americana) ou mamey. Source Agreste Statistique Agricole Annuelle: présentation générale
839	2	a	Autre La pression mildiou reste assez forte dans les parcelles.
174	0	a	L’artichaut (Cynara scolymus) est une plante dicotylédone de la famille des Astéracées (ou Composées) appartenant au genre Cynara.[...] L'artichaut lui-même est un chardon domestiqué et cultivé, de l'espèce Cynara cardunculus, dont la variété sauvage est sans doute Cynara cardunculus sylvestris, ayant donné naissance à deux formes : C. cardunculus f. cardunculus, le cardon, et C. cardunculus f. scolymus, l'artichaut. Ces deux formes ont longtemps été considérées comme des espèces différentes. On désigne sous le nom d'artichaut à la fois la plante entière et sa partie comestible, l'inflorescence en capitule, appelée aussi tête d'artichaut. Source Wikipédia
573	1	a	 Altise d'hiver - nombre moyen de captures (hors valeur nulle) Sur les parcelles touchées, le pourcentage de plantes avec morsures oscille entre 5 et 100%.
519	1	a	Les recommandations sont les suivantes : Dès les premiers fruits matures, il faut augmenter sa vigilance, et observer régulièrement les fruits pour détecter les premiers dégâts.
562	1	a	A noter également, la présence de piéride de chou et noctuelles défoliatrices sur une parcelle du réseau (Landes).
470	1	a	 - Charançon de la tige du chou 3 État du colza Stade boutons accolés (D1) Stade Stade boutons séparés (E) Colza sain et vigoureux Situé dans un milieu favorable aux compensations (bonne implantation dans un sol profond et en l'absence de risque de stress printanier significatif) Colza handicapé et/ou peu développé et/ou situé dans des conditions peu favorables aux compensations (Risque de climat printanier stressant, déficit hydrique, peuplement trop faible ou trop important, vigueur faible des plantes, agressions antérieures mal maîtrisées) 3 méligèthes par plante ou 75% des plantes infestées mais il est possible aussi d’attendre le stade E selon le contexte de croissance pour ré-évaluer le risque.
1053	2	a	AUTRES CUCURBITACÉES À PEAU NON COMESTIBLE De l'oïdium est observé sur différentes parcelles.
98	0	a	arbre tropical et arbre fruitier cultivé pour son fruit le corossol
795	2	a	Les mosaïques: Les zones touchées s’étendent dans le sens du travail du sol.
229	0	a	Choux-fleurs (Brassica oleracea L. var. botrytis L.) En l’état, coupés haut de tige. Ce poste comprend les choux formant une inflorescence compacte et à boutons indifférenciés. Y figurent le plus commun d’entre eux à inflorescence blanche ainsi que d’autres de diverses couleurs, verts, oranges ou jaune soufre comme le « Romanesco » à la forme pyramidale. Sont exclus les choux brocolis « à jets » mais pris en compte les choux-fleurs d’hiver souvent appelés brocolis, comme les variétés Brocolis extra-hâtif, demi-hâtif d’Angers. Source Agreste Statistique Agricole Annuelle: présentation générale
133	0	a	arbre tropical et arbre fruitier à baie cultivé pour son fruit du même nom.
981	2	a	 Résumé de la situation phytosanitaire et analyse du risque Mildiou : les tâches sont nettement visibles cette semaine avec une forte pression surtout sur les jeunes feuilles du haut.
886	2	a	• Tavelure (Venturia inaequalis) La tavelure passe l'hiver sous forme de périthèces dans les feuilles mortes.
776	2	a	 Tavelure Les premières spores sont projetables et les stades sensibles sont ou seront bientôt atteints.
278	0	a	Gombo (Abelmoschus esculentus L.) : son fruit est une capsule de forme pyramidale récoltée verte et employée comme légume et comme condiment. Source Agreste Statistique Agricole Annuelle: présentation générale
555	1	a	Si 20 folioles sont porteuses de pucerons, le seuil est atteint.
547	1	a	œufs de punaise Punaise adulte Bulletin de Santé du Végétal Grand Sud Ouest – Tabac N°7 – 10 Juillet / 11 • Noctuelles défoliatrices Évolution du risque Les premières noctuelles défoliatrices sont signalées sur les parcelles de référence de : – Tartas → 2% de pieds attaqués, – Charre → par zone.
323	1	a	Pucerons.
759	2	a	 Situation sanitaire (éléments remarquables) Mildiou (Plasmopara viticola): MILDIOU -> MILDIOU SUR GRAPPES POUR 100 G Nb parcelles Nb observ.
1003	2	a	Les indices de risques présentés par le modèle YELLO continuent leur progression en lien avec les intempéries de ces derniers jours et les températures clementes qui favorisent la rouille jaune.
402	1	a	Le suivi des vols de taupins a été réalisé du 28 avril au 28 juillet 2014.
1054	2	a	• Dépérissement de plantes Pas de nouveaux cas observés sur le réseau.
755	2	a	Oïdium : progression en fréquence (25% max) mais pas en intensité (1,2% max).
461	1	a	Comme pour la mouche de l’oignon, la mouche du chou ne vole pas quand les tempé- ratures sont trop élevées.
729	2	a	Nécroses racinaires dues au Rhizoctone sur Charlotte.
789	2	a	• Rhizoctone : pression moyenne, similaire à 2013 Les symptômes de Rhizoctone brun ont été relativement rares au cours de la campagne.
675	1	a	 Altises des crucifères : localement observées essentiellement en bordure.
799	2	a	Oïdium : de nouveaux symptômes ont été observés en fin de semaine dernière sur parcelles sensibles sur Chignin (jusqu’à 8% en fréquence sur grappe).
948	2	a	Les symptômes de cladosporiose et bactériose présents dans des parcelles, peuvent être « réactivés » avec les pluviométries et les baisses de températures.
124	0	a	arbre cultivé pour son fruit la figue.
951	2	a	• Bactériose Des auréoles huileuses s'observent le matin autour des vieilles taches.
391	1	a	La faune auxi- liaire du verger (punaises prédatrices) nécessaire à la ré- duction des populations de psylles doit être préservée en évitant notamment des broyages injustifiés de l’enherbe- ment.
1001	2	a	4 ROUILLE JAUNE Le risque rouille jaune progresse dans le réseau avec 8 parcelles témoins touchées toujours sur variétés sensibles principalement (Trapez, Allez-y, Lear).
621	1	a	A noter, la présence de scutigérelles (moins de 1%) dans la même parcelle ; o Pucerons  signalés dans 9 parcelles (4 la semaine dernière) dans les 4 départements champardennais.
